book	chapter	verse	title	body
Ezekiel	24	1	Ezekiel 24:1	 第 九 年 十 月 初 十 日 、 耶 和 華 的 話 又 臨 到 我 說 、 
Ezekiel	24	2	Ezekiel 24:2	 人 子 阿 、 今 日 正 是 巴 比 倫 王 就 近 耶 路 撒 冷 的 日 子 ． 你 要 將 這 日 記 下 。 
Ezekiel	24	3	Ezekiel 24:3	 要 向 這 悖 逆 之 家 設 比 喻 、 說 、 主 耶 和 華 如 此 說 、 將 鍋 放 在 火 上 、 放 好 了 、 就 倒 水 在 其 中 ． 
Ezekiel	24	4	Ezekiel 24:4	 將 肉 塊 、 就 是 一 切 肥 美 的 肉 塊 、 腿 和 肩 都 聚 在 其 中 ． 拿 美 好 的 骨 頭 把 鍋 裝 滿 。 
Ezekiel	24	5	Ezekiel 24:5	 取 羊 群 中 最 好 的 、 將 柴 堆 在 鍋 下 、 使 鍋 開 滾 、 好 把 骨 頭 煮 在 其 中 。 
Ezekiel	24	6	Ezekiel 24:6	 主 耶 和 華 如 此 說 、 禍 哉 、 這 流 人 血 的 城 、 就 是 長 鏽 的 鍋 ． 其 中 的 鏽 未 曾 除 掉 ． 須 要 將 肉 塊 從 其 中 一 一 取 出 來 ． 不 必 為 他 拈 鬮 。 
Ezekiel	24	7	Ezekiel 24:7	 城 中 所 流 的 血 、 倒 在 淨 光 的 磐 石 上 、 不 倒 在 地 上 、 用 土 掩 蓋 。 
Ezekiel	24	8	Ezekiel 24:8	 這 城 中 所 流 的 血 倒 在 淨 光 的 磐 石 上 、 不 得 掩 蓋 、 乃 是 出 於 我 、 為 要 發 忿 怒 施 行 報 應 。 
Ezekiel	24	9	Ezekiel 24:9	 所 以 主 耶 和 華 如 此 說 、 禍 哉 、 這 流 人 血 的 城 ． 我 也 必 大 堆 火 柴 。 
Ezekiel	24	10	Ezekiel 24:10	 添 上 木 柴 、 使 火  旺 、 將 肉 煮 爛 、 把 湯 熬 濃 、 使 骨 頭 烤 焦 。 
Ezekiel	24	11	Ezekiel 24:11	 把 鍋 倒 空 坐 在 炭 火 上 、 使 鍋 燒 熱 、 使 銅 燒 紅 、 鎔 化 其 中 的 污 穢 、 除 淨 其 上 的 鏽 。 
