book	chapter	verse	title	body
Ezekiel	32	1	Ezekiel 32:1	 十 二 年 十 二 月 初 一 日 、 耶 和 華 的 話 臨 到 我 說 、 
Ezekiel	32	2	Ezekiel 32:2	 人 子 阿 、 你 要 為 埃 及 王 法 老 作 哀 歌 、 說 、 從 前 你 在 列 國 中 、 如 同 少 壯 獅 子 ． 現 在 你 卻 像 海 中 的 大 魚 ． 你 衝 出 江 河 、 用 爪 攪 動 諸 水 、 使 江 河 渾 濁 。 
Ezekiel	32	3	Ezekiel 32:3	 主 耶 和 華 如 此 說 、 我 必 用 多 國 的 人 民 、 將 我 的 網 撒 在 你 身 上 ． 把 你 拉 上 來 。 
Ezekiel	32	4	Ezekiel 32:4	 我 必 將 你 丟 在 地 上 、 拋 在 田 野 、 使 空 中 的 飛 鳥 都 落 在 你 身 上 、 使 遍 地 的 野 獸 喫 你 得 飽 。 
Ezekiel	32	5	Ezekiel 32:5	 我 必 將 你 的 肉 丟 在 山 間 、 用 你 高 大 的 屍 首 填 滿 山 谷 。 
Ezekiel	32	6	Ezekiel 32:6	 我 又 必 用 你 的 血 澆 灌 你 所 游 泳 之 地 、 漫 過 山 頂 、 河 道 都 必 充 滿 。 
Ezekiel	32	7	Ezekiel 32:7	 我 將 你 撲 滅 的 時 候 、 要 把 天 遮 蔽 、 使 眾 星 昏 暗 、 以 密 雲 遮 掩 太 陽 、 月 亮 也 不 放 光 。 
Ezekiel	32	8	Ezekiel 32:8	 我 必 使 天 上 的 亮 光 都 在 你 以 上 變 為 昏 暗 、 使 你 的 地 上 黑 暗 ． 這 是 主 耶 和 華 說 的 。 
Ezekiel	32	9	Ezekiel 32:9	 我 使 你 敗 亡 的 風 聲 傳 到 你 所 不 認 識 的 各 國 ． 那 時 、 我 必 使 多 民 的 心 因 你 愁 煩 。 
Ezekiel	32	10	Ezekiel 32:10	 我 在 許 多 國 民 和 君 王 面 前 向 你 掄 我 的 刀 、 國 民 就 必 因 你 驚 奇 、 君 王 也 必 因 你 極 其 恐 慌 ． 在 你 仆 倒 的 日 子 、 他 們 各 人 為 自 己 的 性 命 時 刻 戰 兢 。 
Ezekiel	32	11	Ezekiel 32:11	 主 耶 和 華 如 此 說 、 巴 比 倫 王 的 刀 、 必 臨 到 你 。 
