book	chapter	verse	title	body
Ezekiel	6	1	Ezekiel 6:1	 耶 和 華 的 話 臨 到 我 說 、 
Ezekiel	6	2	Ezekiel 6:2	 人 子 阿 、 你 要 面 向 以 色 列 的 眾 山 說 豫 言 、 
Ezekiel	6	3	Ezekiel 6:3	 說 、 以 色 列 的 眾 山 哪 、 要 聽 主 耶 和 華 的 話 、 主 耶 和 華 對 大 山 、 小 岡 、 水 溝 、 山 谷 、 如 此 說 、 我 必 使 刀 劍 臨 到 你 們 、 也 必 毀 滅 你 們 的 邱 壇 。 
Ezekiel	6	4	Ezekiel 6:4	 你 們 的 祭 壇 必 然 荒 涼 、 你 們 的 日 像 必 被 打 碎 、 我 要 使 你 們 被 殺 的 人 倒 在 你 們 的 偶 像 面 前 。 
Ezekiel	6	5	Ezekiel 6:5	 我 也 要 將 以 色 列 人 的 屍 首 、 放 在 他 們 的 偶 像 面 前 、 將 你 們 的 骸 骨 、 拋 散 在 你 們 祭 壇 的 四 圍 。 
Ezekiel	6	6	Ezekiel 6:6	 在 你 們 一 切 的 住 處 、 城 邑 要 變 為 荒 場 、 邱 壇 必 然 淒 涼 、 使 你 們 的 祭 壇 荒 廢 、 將 你 們 的 偶 像 打 碎 、 你 們 的 日 像 被 砍 倒 、 你 們 的 工 作 被 毀 滅 。 
Ezekiel	6	7	Ezekiel 6:7	 被 殺 的 人 必 倒 在 你 們 中 間 ． 你 們 就 知 道 我 是 耶 和 華 。 
Ezekiel	6	8	Ezekiel 6:8	 你 們 分 散 在 各 國 的 時 候 、 我 必 在 列 邦 中 、 使 你 們 有 剩 下 脫 離 刀 劍 的 人 。 
Ezekiel	6	9	Ezekiel 6:9	 那 脫 離 刀 劍 的 人 、 必 在 所 擄 到 的 各 國 中 記 念 我 、 為 他 們 心 中 何 等 傷 破 、 是 因 他 們 起 淫 心 、 遠 離 我 、 眼 對 偶 像 行 邪 淫 、 他 們 因 行 一 切 可 憎 的 惡 事 、 必 厭 惡 自 己 。 
Ezekiel	6	10	Ezekiel 6:10	 他 們 必 知 道 我 是 耶 和 華 ． 我 說 要 使 這 災 禍 臨 到 他 們 身 上 、 並 非 空 話 。 
Ezekiel	6	11	Ezekiel 6:11	 主 耶 和 華 如 此 說 、 你 當 拍 手 頓 足 、 說 、 哀 哉 、 以 色 列 家 行 這 一 切 可 憎 的 惡 事 ． 他 們 必 倒 在 刀 劍 、 飢 荒 、 瘟 疫 之 下 。 
Ezekiel	6	12	Ezekiel 6:12	 在 遠 處 的 、 必 遭 瘟 疫 而 死 、 在 近 處 的 、 必 倒 在 刀 劍 之 下 、 那 存 留 被 圍 困 的 、 必 因 飢 荒 而 死 ． 我 必 這 樣 在 他 們 身 上 成 就 我 怒 中 所 定 的 。 
Ezekiel	6	13	Ezekiel 6:13	 他 們 被 殺 的 人 、 倒 在 他 們 祭 壇 四 圍 的 偶 像 中 、 就 是 各 高 岡 、 各 山 頂 、 各 青 翠 樹 下 、 各 茂 密 的 橡 樹 下 、 乃 是 他 們 獻 馨 香 的 祭 牲 、 給 一 切 偶 像 的 地 方 ． 那 時 他 們 就 知 道 我 是 耶 和 華 。 
Ezekiel	6	14	Ezekiel 6:14	 我 必 伸 手 攻 擊 他 們 、 使 他 們 的 地 從 曠 野 到 第 伯 拉 他 一 切 住 處 、 極 其 荒 涼 ． 他 們 就 知 道 我 是 耶 和 華 。 
