book	chapter	verse	title	body
John	13	1	John 13:1	 逾 越 節 以 前 、 耶 穌 知 道 自 己 離 世 歸 父 的 時 候 到 了 ． 他 既 然 愛 世 間 屬 自 己 的 人 、 就 愛 他 們 到 底 。 
John	13	2	John 13:2	 喫 晚 飯 的 時 候 、 （ 魔 鬼 已 將 賣 耶 穌 的 意 思 、 放 在 西 門 的 兒 子 加 略 人 猶 大 心 裡 ） 
John	13	3	John 13:3	 耶 穌 知 道 父 已 將 萬 有 交 在 他 手 裡 、 且 知 道 自 己 是 從 　 神 出 來 的 、 又 要 歸 到 　 神 那 裡 去 、 
John	13	4	John 13:4	 就 離 席 站 起 來 脫 了 衣 服 、 拿 一 條 手 巾 束 腰 。 
John	13	5	John 13:5	 隨 後 把 水 倒 在 盆 裡 、 就 洗 門 徒 的 腳 、 並 用 自 己 所 束 的 手 巾 擦 乾 。 
John	13	6	John 13:6	 挨 到 西 門 彼 得 、 彼 得 對 他 說 、 主 阿 、 你 洗 我 的 腳 麼 。 
John	13	7	John 13:7	 耶 穌 回 答 說 、 我 所 作 的 、 你 如 今 不 知 道 、 後 來 必 明 白 。 
John	13	8	John 13:8	 彼 得 說 、 你 永 不 可 洗 我 的 腳 。 耶 穌 說 、 我 若 不 洗 你 、 你 就 與 我 無 分 了 。 
John	13	9	John 13:9	 西 門 彼 得 說 、 主 阿 、 不 但 我 的 腳 、 連 手 和 頭 也 要 洗 。 
John	13	10	John 13:10	 耶 穌 說 、 凡 洗 過 澡 的 人 、 只 要 把 腳 一 洗 、 全 身 就 乾 淨 了 ． 你 們 是 乾 淨 的 、 然 而 不 都 是 乾 淨 的 。 
John	13	11	John 13:11	 耶 穌 原 知 道 要 賣 他 的 是 誰 、 所 以 說 、 你 們 不 都 是 乾 淨 的 。 
John	13	12	John 13:12	 耶 穌 洗 完 了 他 們 的 腳 、 就 穿 上 衣 服 、 又 坐 下 、 對 他 們 說 、 我 向 你 們 所 作 的 、 你 們 明 白 麼 。 
John	13	13	John 13:13	 你 們 稱 呼 我 夫 子 、 稱 呼 我 主 、 你 們 說 的 不 錯 ． 我 本 來 是 。 
