book	chapter	verse	title	body
John	7	1	John 7:1	 這 事 以 後 、 耶 穌 在 加 利 利 遊 行 、 不 願 在 猶 太 遊 行 ． 因 為 猶 太 人 想 要 殺 他 。 
John	7	2	John 7:2	 當 時 猶 太 人 的 住 棚 節 近 了 。 
John	7	3	John 7:3	 耶 穌 的 弟 兄 就 對 他 說 、 你 離 開 這 裡 上 猶 太 去 罷 、 叫 你 的 門 徒 也 看 見 你 所 行 的 事 。 
John	7	4	John 7:4	 人 要 顯 揚 名 聲 、 沒 有 在 暗 處 行 事 的 ． 你 如 果 行 這 些 事 、 就 當 將 自 己 顯 明 給 世 人 看 。 
John	7	5	John 7:5	 因 為 連 他 的 弟 兄 說 這 話 、 是 因 為 不 信 他 。 
John	7	6	John 7:6	 耶 穌 就 對 他 們 說 、 我 的 時 候 還 沒 有 到 ． 你 們 的 時 候 常 是 方 便 的 。 
John	7	7	John 7:7	 世 人 不 能 恨 你 們 、 卻 是 恨 我 ． 因 為 我 指 證 他 們 所 作 的 事 是 惡 的 。 
John	7	8	John 7:8	 你 們 上 去 過 節 罷 ． 我 現 在 不 上 去 過 這 節 ． 因 為 我 的 時 候 還 沒 有 滿 。 
John	7	9	John 7:9	 耶 穌 說 了 這 話 、 仍 舊 住 在 加 利 利 。 
John	7	10	John 7:10	 但 他 弟 兄 上 去 以 後 、 他 也 上 去 過 節 、 不 是 明 去 、 似 乎 是 暗 去 的 。 
John	7	11	John 7:11	 正 在 節 期 、 猶 太 人 尋 找 耶 穌 說 、 他 在 那 裡 。 
John	7	12	John 7:12	 眾 人 為 他 紛 紛 議 論 ． 有 的 說 、 他 是 好 人 ． 有 的 說 、 不 然 、 他 是 迷 惑 眾 人 的 。 
John	7	13	John 7:13	 只 是 沒 有 人 明 明 的 講 論 他 、 因 為 怕 猶 太 人 。 
John	7	14	John 7:14	 到 了 節 期 、 耶 穌 上 殿 裡 去 教 訓 人 。 
John	7	15	John 7:15	 猶 太 人 就 希 奇 說 、 這 個 人 沒 有 學 過 、 怎 麼 明 白 書 呢 。 
John	7	16	John 7:16	 耶 穌 說 、 我 的 教 訓 不 是 我 自 己 的 、 乃 是 那 差 我 來 者 的 。 
John	7	17	John 7:17	 人 若 立 志 遵 著 他 的 旨 意 行 、 就 必 曉 得 這 教 訓 或 是 出 於 　 神 、 或 是 我 憑 著 自 己 說 的 。 
John	7	18	John 7:18	 人 憑 著 自 說 、 是 求 自 己 的 榮 耀 ． 惟 有 求 那 差 他 來 者 的 榮 耀 、 這 人 是 真 的 、 在 他 心 裡 沒 有 不 義 。 
John	7	19	John 7:19	 摩 西 豈 不 是 傳 律 法 給 你 們 麼 ． 你 們 卻 沒 有 一 個 人 守 律 法 。 為 甚 麼 想 要 殺 我 呢 。 
John	7	20	John 7:20	 眾 人 回 答 說 你 是 被 鬼 附 著 了 ． 誰 想 要 殺 你 。 
John	7	21	John 7:21	 耶 穌 說 、 我 作 了 一 件 事 、 你 們 都 以 為 希 奇 。 
John	7	22	John 7:22	 摩 西 傳 割 禮 給 你 們 、 （ 其 實 不 是 從 摩 西 起 的 、 乃 是 從 祖 先 起 的 ） 因 此 你 們 也 在 安 息 日 給 人 行 割 禮 。 
John	7	23	John 7:23	 人 若 在 安 息 日 受 割 禮 、 免 得 違 背 摩 西 的 律 法 、 我 在 安 息 日 叫 一 個 人 全 然 好 了 、 你 們 就 向 我 生 氣 麼 。 
John	7	24	John 7:24	 不 可 按 外 貌 斷 定 是 非 、 總 要 按 公 平 斷 定 是 非 。 
John	7	25	John 7:25	 耶 路 撒 泠 人 中 有 的 說 、 這 不 是 他 們 想 要 殺 的 人 麼 。 
John	7	26	John 7:26	 你 看 他 還 明 明 的 講 道 、 他 們 也 不 向 他 說 甚 麼 、 難 道 官 長 真 知 道 這 是 基 督 麼 。 
John	7	27	John 7:27	 然 而 我 們 知 道 這 個 人 從 那 裡 來 ． 只 是 基 督 來 的 時 候 、 沒 有 人 知 道 他 從 那 裡 來 。 
John	7	28	John 7:28	 那 時 耶 穌 在 殿 裡 教 訓 人 、 大 聲 說 、 你 們 也 知 道 我 、 也 知 道 我 從 那 裡 來 ． 我 來 並 不 是 由 於 自 己 、 但 那 差 我 來 的 是 真 的 ． 你 們 不 認 識 他 。 
John	7	29	John 7:29	 我 卻 認 識 他 ． 因 為 我 是 從 他 來 的 、 他 也 是 差 了 我 來 。 
John	7	30	John 7:30	 他 們 就 想 要 捉 拿 耶 穌 ． 只 是 沒 有 人 下 手 、 因 為 他 的 時 候 還 沒 有 到 。 
John	7	31	John 7:31	 但 眾 人 中 間 有 好 些 信 他 的 、 說 、 基 督 來 的 時 候 、 他 所 行 的 神 蹟 、 豈 能 比 這 人 所 行 的 更 多 麼 。 
John	7	32	John 7:32	 法 利 賽 人 聽 見 眾 人 為 耶 穌 這 樣 紛 紛 議 論 、 祭 司 長 和 法 利 賽 人 、 就 打 發 差 役 去 捉 拿 他 。 
John	7	33	John 7:33	 於 是 耶 穌 說 、 我 還 有 不 多 的 時 候 和 你 們 同 在 、 以 後 就 回 到 差 我 來 的 那 裡 去 。 
John	7	34	John 7:34	 你 們 要 找 我 、 卻 找 不 著 ． 我 所 在 的 地 方 你 們 不 能 到 。 
John	7	35	John 7:35	 猶 太 人 就 彼 此 對 問 說 、 這 人 要 往 那 裡 去 、 叫 我 們 找 不 著 呢 ． 難 道 他 要 往 散 住 希 利 尼 中 的 猶 太 人 那 裡 去 教 訓 希 利 尼 人 麼 。 
John	7	36	John 7:36	 他 說 、 你 們 要 找 我 、 卻 找 不 著 、 我 所 在 的 地 方 、 你 們 不 能 到 ． 這 話 是 甚 麼 意 思 呢 。 
John	7	37	John 7:37	 節 期 的 末 日 、 就 是 最 大 之 日 、 耶 穌 站 著 高 聲 說 、 人 若 渴 了 、 可 以 到 我 這 裡 來 喝 。 
John	7	38	John 7:38	 信 我 的 人 、 就 如 經 上 所 說 、 從 他 腹 中 要 流 出 活 水 的 江 河 來 。 
John	7	39	John 7:39	 耶 穌 這 話 是 指 著 信 他 之 人 、 要 受 聖 靈 說 的 、 那 時 還 沒 有 賜 下 聖 靈 來 ． 因 為 耶 穌 尚 未 得 著 榮 耀 。 
John	7	40	John 7:40	 眾 人 聽 見 這 話 、 有 的 說 、 這 真 是 那 先 知 。 
John	7	41	John 7:41	 有 的 說 、 這 是 基 督 ． 但 也 有 的 說 、 基 督 豈 是 從 加 利 利 出 來 的 麼 。 
John	7	42	John 7:42	 經 上 豈 不 是 說 、 基 督 是 大 衛 的 後 裔 、 從 大 衛 本 鄉 伯 利 恆 出 來 的 麼 。 
John	7	43	John 7:43	 於 是 眾 人 因 著 耶 穌 起 了 分 爭 。 
John	7	44	John 7:44	 其 中 有 人 要 捉 拿 他 ． 只 是 無 人 下 手 。 
John	7	45	John 7:45	 差 役 回 到 祭 司 長 和 法 利 賽 人 那 裡 ． 他 們 對 差 役 說 、 你 們 為 甚 麼 沒 有 帶 他 來 呢 。 
John	7	46	John 7:46	 差 役 回 答 說 、 從 來 沒 有 像 他 這 樣 說 話 的 。 
John	7	47	John 7:47	 法 利 賽 人 說 、 你 們 也 受 了 迷 惑 麼 。 
John	7	48	John 7:48	 官 長 或 是 法 利 賽 人 、 豈 有 信 他 的 呢 。 
John	7	49	John 7:49	 但 這 些 不 明 白 律 法 的 百 姓 、 是 被 咒 詛 的 。 
John	7	50	John 7:50	 內 中 有 尼 哥 底 母 、 就 是 從 前 去 見 耶 穌 的 、 對 他 們 說 、 
John	7	51	John 7:51	 不 先 聽 本 人 的 口 供 、 不 知 道 他 所 作 的 事 、 難 道 我 們 的 律 法 還 定 他 的 罪 麼 。 
John	7	52	John 7:52	 他 們 回 答 說 、 你 也 是 出 於 加 利 利 麼 ． 你 且 去 查 考 、 就 可 知 道 加 利 利 沒 有 出 過 先 知 。 
