book	chapter	verse	title	body
Genesis	8	1	Genesis 8:1	 　 神 記 念 挪 亞 、 和 挪 亞 方 舟 裡 的 一 切 走 獸 牲 畜 ． 　 神 叫 風 吹 地 、 水 勢 漸 落 。 
Genesis	8	2	Genesis 8:2	 淵 源 和 天 上 的 窗 戶 、 都 閉 塞 了 、 天 上 的 大 雨 也 止 住 了 。 
Genesis	8	3	Genesis 8:3	 水 從 地 上 漸 退 ． 過 了 一 百 五 十 天 、 水 就 漸 消 。 
Genesis	8	4	Genesis 8:4	 七 月 十 七 日 、 方 舟 停 在 亞 拉 臘 山 上 。 
Genesis	8	5	Genesis 8:5	 水 又 漸 消 、 到 十 月 初 一 日 、 山 頂 都 現 出 來 了 。 
Genesis	8	6	Genesis 8:6	 過 了 四 十 天 、 挪 亞 開 了 方 舟 的 窗 戶 、 
Genesis	8	7	Genesis 8:7	 放 出 一 隻 烏 鴉 去 、 那 烏 鴉 飛 來 飛 去 、 直 到 地 上 的 水 都 乾 了 。 
Genesis	8	8	Genesis 8:8	 他 又 放 出 一 隻 鴿 子 去 、 要 看 看 水 從 地 上 退 了 沒 有 。 
Genesis	8	9	Genesis 8:9	 但 遍 地 上 都 是 水 、 鴿 子 找 不 著 落 腳 之 地 、 就 回 到 方 舟 挪 亞 那 裡 、 挪 亞 伸 手 把 鴿 子 接 進 方 舟 來 。 
Genesis	8	10	Genesis 8:10	 他 又 等 了 七 天 、 再 把 鴿 子 從 方 舟 放 出 去 ． 
Genesis	8	11	Genesis 8:11	 到 了 晚 上 、 鴿 子 回 到 他 那 裡 、 嘴 裡 叼 著 一 個 新 擰 下 來 的 橄 欖 葉 子 、 挪 亞 就 知 道 地 上 的 水 退 了 。 
Genesis	8	12	Genesis 8:12	 他 又 等 了 七 天 、 放 出 鴿 子 去 、 鴿 子 就 不 再 回 來 了 。 
Genesis	8	13	Genesis 8:13	 到 挪 亞 六 百 零 一 歲 、 正 月 初 一 日 、 地 上 的 水 都 乾 了 ． 挪 亞 撤 去 方 舟 的 蓋 觀 看 、 便 見 地 面 上 乾 了 。 
Genesis	8	14	Genesis 8:14	 到 了 二 月 二 十 七 日 、 地 就 都 乾 了 。 
Genesis	8	15	Genesis 8:15	 　 神 對 挪 亞 說 、 
Genesis	8	16	Genesis 8:16	 你 和 你 的 妻 子 、 兒 子 、 兒 婦 、 都 可 以 出 方 舟 。 
Genesis	8	17	Genesis 8:17	 在 你 那 裡 凡 有 血 肉 的 活 物 、 就 是 飛 鳥 、 牲 畜 、 和 一 切 爬 在 地 上 的 昆 蟲 、 都 要 帶 出 來 、 叫 他 在 地 上 多 多 滋 生 、 大 大 興 旺 。 
Genesis	8	18	Genesis 8:18	 於 是 挪 亞 和 他 的 妻 子 、 兒 子 、 兒 婦 、 都 出 來 了 。 
Genesis	8	19	Genesis 8:19	 一 切 走 獸 、 昆 蟲 、 飛 鳥 、 和 地 上 所 有 的 動 物 、 各 從 其 類 、 也 都 出 了 方 舟 。 
Genesis	8	20	Genesis 8:20	 挪 亞 為 耶 和 華 築 了 一 座 壇 、 拿 各 類 潔 淨 的 牲 畜 、 飛 鳥 、 獻 在 壇 上 為 燔 祭 。 
Genesis	8	21	Genesis 8:21	 耶 和 華 聞 那 馨 香 之 氣 、 就 心 裡 說 、 我 不 再 因 人 的 緣 故 咒 詛 地 、 （ 人 從 小 時 心 裡 懷 著 惡 念 ） 也 不 再 按 著 我 纔 行 的 、 滅 各 種 的 活 物 了 。 
Genesis	8	22	Genesis 8:22	 地 還 存 留 的 時 候 、 稼 穡 、 寒 暑 、 冬 夏 、 晝 夜 、 就 永 不 停 息 了 。 
