book	chapter	verse	title	body
Genesis	15	1	Genesis 15:1	 這 事 以 後 、 耶 和 華 在 異 象 中 有 話 對 亞 伯 蘭 說 、 亞 伯 蘭 你 不 要 懼 怕 、 我 是 你 的 盾 牌 、 必 大 大 的 賞 賜 你 。 
Genesis	15	2	Genesis 15:2	 亞 伯 蘭 說 、 主 耶 和 華 阿 、 我 既 無 子 、 你 還 賜 我 甚 麼 呢 ． 並 且 要 承 受 我 家 業 的 、 是 大 馬 色 人 以 利 以 謝 。 
Genesis	15	3	Genesis 15:3	 亞 伯 蘭 又 說 、 你 沒 有 給 我 兒 子 、 那 生 在 我 家 中 的 人 、 就 是 我 的 後 嗣 。 
Genesis	15	4	Genesis 15:4	 耶 和 華 又 有 話 對 他 說 、 這 人 必 不 成 為 你 的 後 嗣 、 你 本 身 所 生 的 、 纔 成 為 你 的 後 嗣 。 
Genesis	15	5	Genesis 15:5	 於 是 領 他 走 到 外 邊 、 說 、 你 向 天 觀 看 、 數 算 眾 星 、 能 數 得 過 來 麼 ． 又 對 他 說 、 你 的 後 裔 將 要 如 此 。 
Genesis	15	6	Genesis 15:6	 亞 伯 蘭 信 耶 和 華 、 耶 和 華 就 以 此 為 他 的 義 。 
Genesis	15	7	Genesis 15:7	 耶 和 華 又 對 他 說 、 我 是 耶 和 華 、 曾 領 你 出 了 迦 勒 底 的 吾 珥 、 為 要 將 這 地 賜 你 為 業 。 
Genesis	15	8	Genesis 15:8	 亞 伯 蘭 說 、 主 耶 和 華 阿 、 我 怎 能 知 道 必 得 這 地 為 業 呢 。 
Genesis	15	9	Genesis 15:9	 他 說 、 你 為 我 取 一 隻 三 年 的 母 牛 、 一 隻 三 年 的 母 山 羊 、 一 隻 三 年 的 公 綿 羊 、 一 隻 斑 鳩 、 一 隻 雛 鴿 。 
Genesis	15	10	Genesis 15:10	 亞 伯 蘭 就 取 了 這 些 來 、 每 樣 劈 開 分 成 兩 半 、 一 半 對 著 一 半 的 擺 列 、 只 有 鳥 沒 有 劈 開 。 
Genesis	15	11	Genesis 15:11	 有 鷙 鳥 下 來 落 在 那 死 畜 的 肉 上 、 亞 伯 蘭 就 把 他 嚇 飛 了 。 
Genesis	15	12	Genesis 15:12	 日 頭 正 落 的 時 候 、 亞 伯 蘭 沉 沉 的 睡 了 ． 忽 然 有 驚 人 的 大 黑 暗 落 在 他 身 上 。 
Genesis	15	13	Genesis 15:13	 耶 和 華 對 亞 伯 蘭 說 、 你 要 的 確 知 道 、 你 的 後 裔 必 寄 居 別 人 的 地 、 又 服 事 那 地 的 人 ． 那 地 的 人 要 苦 待 他 們 四 百 年 ． 
Genesis	15	14	Genesis 15:14	 並 且 他 們 所 要 服 事 的 那 國 、 我 要 懲 罰 後 來 他 們 必 帶 著 許 多 財 物 、 從 那 裡 出 來 。 
Genesis	15	15	Genesis 15:15	 但 你 要 享 大 壽 數 、 平 平 安 安 的 歸 到 你 列 祖 那 裡 、 被 人 埋 葬 。 
Genesis	15	16	Genesis 15:16	 到 了 第 四 代 、 他 們 必 回 到 此 地 、 因 為 亞 摩 利 人 的 罪 孽 、 還 沒 有 滿 盈 。 
Genesis	15	17	Genesis 15:17	 日 落 天 黑 、 不 料 有 冒 煙 的 爐 、 並 燒 著 的 火 把 、 從 那 些 肉 塊 中 經 過 。 
Genesis	15	18	Genesis 15:18	 當 那 日 耶 和 華 與 亞 伯 蘭 立 約 、 說 、 我 已 賜 給 你 的 後 裔 、 從 埃 及 河 直 到 伯 拉 大 河 之 地 ． 
Genesis	15	19	Genesis 15:19	 就 是 基 尼 人 、 基 尼 洗 人 、 甲 摩 尼 人 、 
Genesis	15	20	Genesis 15:20	 赫 人 、 比 利 洗 人 、 利 乏 音 人 、 
Genesis	15	21	Genesis 15:21	 亞 摩 利 人 、 迦 南 人 、 革 迦 撒 人 、 耶 布 斯 人 、 之 地 。 
