book	chapter	verse	title	body
Zechariah	7	1	Zechariah 7:1	 大 利 烏 王 第 四 年 九 月 、 就 是 基 斯 流 月 、 初 四 日 、 耶 和 華 的 話 臨 到 撒 迦 利 亞 。 
Zechariah	7	2	Zechariah 7:2	 那 時 伯 特 利 人 已 經 打 發 沙 利 色 、 和 利 堅 米 勒 、 並 跟 從 他 們 的 人 、 去 懇 求 耶 和 華 的 恩 、 
Zechariah	7	3	Zechariah 7:3	 並 問 萬 軍 之 耶 和 華 殿 中 的 祭 司 、 和 先 知 說 、 我 歷 年 以 來 、 在 五 月 間 哭 泣 齋 戒 、 現 在 還 當 這 樣 行 麼 。 
Zechariah	7	4	Zechariah 7:4	 萬 軍 之 耶 和 華 的 話 就 臨 到 我 說 、 
Zechariah	7	5	Zechariah 7:5	 你 要 宣 告 國 內 的 眾 民 、 和 祭 司 、 說 、 你 們 這 七 十 年 在 五 月 七 月 禁 食 悲 哀 、 豈 是 絲 毫 向 我 禁 食 麼 ． 
Zechariah	7	6	Zechariah 7:6	 你 們 喫 喝 、 不 是 為 自 己 喫 、 為 自 己 喝 麼 。 
Zechariah	7	7	Zechariah 7:7	 當 耶 路 撒 冷 和 四 圍 的 城 邑 有 居 民 、 正 興 盛 、 南 地 高 原 有 人 居 住 的 時 候 、 耶 和 華 藉 從 前 的 先 知 所 宣 告 的 話 、 你 們 不 當 聽 麼 。 
Zechariah	7	8	Zechariah 7:8	 耶 和 華 的 話 又 臨 到 撒 迦 利 亞 說 、 
Zechariah	7	9	Zechariah 7:9	 萬 軍 之 耶 和 華 曾 對 你 們 的 列 祖 如 此 說 、 要 按 至 理 判 斷 、 各 人 以 慈 愛 憐 憫 弟 兄 。 
Zechariah	7	10	Zechariah 7:10	 不 可 欺 壓 寡 婦 、 孤 兒 、 寄 居 的 、 和 貧 窮 人 ． 誰 都 不 可 心 裡 謀 害 弟 兄 。 
Zechariah	7	11	Zechariah 7:11	 他 們 卻 不 肯 聽 從 、 扭 轉 肩 頭 、 塞 耳 不 聽 ． 
Zechariah	7	12	Zechariah 7:12	 使 心 硬 如 金 鋼 石 、 不 聽 律 法 、 和 萬 軍 之 耶 和 華 用 靈 藉 從 前 的 先 知 所 說 的 話 ． 故 此 、 萬 軍 之 耶 和 華 大 發 烈 怒 。 
Zechariah	7	13	Zechariah 7:13	 萬 軍 之 耶 和 華 說 、 我 曾 呼 喚 他 們 、 他 們 不 聽 ． 將 來 他 們 呼 求 我 、 我 也 不 聽 ． 
Zechariah	7	14	Zechariah 7:14	 我 必 以 旋 風 吹 散 他 們 到 素 不 認 識 的 萬 國 中 。 這 樣 、 他 們 的 地 就 荒 涼 、 甚 至 無 人 來 往 經 過 ． 因 為 他 們 使 美 好 之 地 荒 涼 了 。 
