book	chapter	verse	title	body
Zechariah	11	1	Zechariah 11:1	 利 巴 嫩 哪 、 開 開 你 的 門 、 任 火 燒 滅 你 的 香 柏 樹 。 
Zechariah	11	2	Zechariah 11:2	 松 樹 阿 、 應 當 哀 號 、 因 為 香 柏 樹 傾 倒 、 佳 美 的 樹 毀 壞 ． 巴 珊 的 橡 樹 阿 、 應 當 哀 號 、 因 為 茂 盛 的 樹 林 已 經 倒 了 。 
Zechariah	11	3	Zechariah 11:3	 聽 阿 、 有 牧 人 哀 號 的 聲 音 、 因 他 們 榮 華 的 草 場 毀 壞 了 。 有 少 壯 獅 子 咆 哮 的 聲 音 、 因 約 但 河 旁 的 叢 林 荒 廢 了 。 
Zechariah	11	4	Zechariah 11:4	 耶 和 華 我 的 　 神 如 此 說 、 你 撒 迦 利 亞 要 牧 養 這 將 宰 的 群 羊 ． 
Zechariah	11	5	Zechariah 11:5	 買 他 們 的 宰 了 他 們 、 以 自 己 為 無 罪 ． 賣 他 們 的 說 、 耶 和 華 是 應 當 稱 頌 的 、 因 我 成 為 富 足 。 牧 養 他 們 的 、 並 不 憐 恤 他 們 。 
Zechariah	11	6	Zechariah 11:6	 耶 和 華 說 、 我 不 再 憐 恤 這 地 的 居 民 ． 必 將 這 民 交 給 各 人 的 鄰 舍 、 和 他 們 王 的 手 中 。 他 們 必 毀 滅 這 地 、 我 也 不 救 這 民 脫 離 他 們 的 手 。 
Zechariah	11	7	Zechariah 11:7	 於 是 我 牧 養 這 將 宰 的 群 羊 、 就 是 群 中 最 困 苦 的 羊 。 我 拿 著 兩 根 杖 ． 一 根 我 稱 為 榮 美 、 一 根 我 稱 為 聯 索 ． 這 樣 、 我 牧 養 了 群 羊 。 
Zechariah	11	8	Zechariah 11:8	 一 月 之 內 、 我 除 滅 三 個 牧 人 ． 因 為 我 的 心 厭 煩 他 們 、 他 們 的 心 也 憎 嫌 我 。 
Zechariah	11	9	Zechariah 11:9	 我 就 說 、 我 不 牧 養 你 們 ． 要 死 的 、 由 他 死 ． 要 喪 亡 的 、 由 他 喪 亡 ． 餘 剩 的 、 由 他 們 彼 此 相 食 。 
Zechariah	11	10	Zechariah 11:10	 我 折 斷 那 稱 為 榮 美 的 杖 、 表 明 我 廢 棄 與 萬 民 所 立 的 約 。 
Zechariah	11	11	Zechariah 11:11	 當 日 就 廢 棄 了 ． 這 樣 、 那 些 仰 望 我 的 困 苦 羊 、 就 知 道 所 說 的 是 耶 和 華 的 話 。 
Zechariah	11	12	Zechariah 11:12	 我 對 他 們 說 、 你 們 若 以 為 美 、 就 給 我 工 價 、 不 然 、 就 罷 了 。 於 是 他 們 給 了 三 十 塊 錢 作 為 我 的 工 價 。 
Zechariah	11	13	Zechariah 11:13	 耶 和 華 吩 咐 我 說 、 要 把 眾 人 所 估 定 美 好 的 價 值 、 丟 給  戶 。 我 便 將 這 三 十 塊 錢 、 在 耶 和 華 的 殿 中 、 丟 給  戶 了 。 
Zechariah	11	14	Zechariah 11:14	 我 又 折 斷 稱 為 聯 索 的 那 根 杖 、 表 明 我 廢 棄 猶 大 與 以 色 列 弟 兄 的 情 誼 。 
Zechariah	11	15	Zechariah 11:15	 耶 和 華 又 吩 咐 我 說 、 你 再 取 愚 昧 人 所 用 的 器 具 。 
Zechariah	11	16	Zechariah 11:16	 因 我 要 在 這 地 興 起 一 個 牧 人 ． 他 不 看 顧 喪 亡 的 、 不 尋 找 分 散 的 、 不 醫 治 受 傷 的 、 也 不 牧 養 強 壯 的 ． 卻 要 喫 肥 羊 的 肉 、 撕 裂 他 的 蹄 子 。 
Zechariah	11	17	Zechariah 11:17	 無 用 的 牧 人 丟 棄 羊 群 有 禍 了 ． 刀 必 臨 到 他 的 膀 臂 、 和 右 眼 上 ． 他 的 膀 臂 必 全 然 枯 乾 、 他 的 右 眼 也 必 昏 暗 失 明 。 
