book	chapter	verse	title	body
Zechariah	5	1	Zechariah 5:1	 我 又 舉 目 觀 看 、 見 有 一 飛 行 的 書 卷 。 
Zechariah	5	2	Zechariah 5:2	 他 問 我 說 、 你 看 見 甚 麼 ． 我 回 答 說 、 我 看 見 一 飛 行 的 書 卷 、 長 二 十 肘 、 寬 十 肘 。 
Zechariah	5	3	Zechariah 5:3	 他 對 我 說 、 這 是 發 出 行 在 遍 地 上 的 咒 詛 ． 凡 偷 竊 的 必 按 卷 上 這 面 的 話 除 滅 ． 凡 起 假 誓 的 必 按 卷 上 那 面 的 話 除 滅 。 
Zechariah	5	4	Zechariah 5:4	 萬 軍 之 耶 和 華 說 、 我 必 使 這 書 卷 出 去 、 進 入 偷 竊 人 的 家 、 和 指 我 名 起 假 誓 人 的 家 、 必 常 在 他 家 裡 、 連 房 屋 帶 木 石 都 毀 滅 了 。 
Zechariah	5	5	Zechariah 5:5	 與 我 說 話 的 天 使 出 來 、 對 我 說 、 你 要 舉 目 觀 看 、 見 所 出 來 的 是 甚 麼 。 
Zechariah	5	6	Zechariah 5:6	 我 說 、 這 是 甚 麼 呢 ． 他 說 、 這 出 來 的 是 量 器 。 他 又 說 、 這 是 惡 人 在 遍 地 的 形 狀 ． 
Zechariah	5	7	Zechariah 5:7	 （ 我 見 有 一 片 圓 鉛 被 舉 起 來 。 ） 這 坐 在 量 器 中 的 是 個 婦 人 。 
Zechariah	5	8	Zechariah 5:8	 天 使 說 、 這 是 罪 惡 ． 他 就 把 婦 人 扔 在 量 器 中 、 將 那 片 圓 鉛 扔 在 量 器 的 口 上 。 
Zechariah	5	9	Zechariah 5:9	 我 又 舉 目 觀 看 、 見 有 兩 個 婦 人 出 來 、 在 他 們 翅 膀 中 有 風 、 飛 得 甚 快 、 翅 膀 如 同 鸛 鳥 的 翅 膀 。 他 們 將 量 器 抬 起 來 、 懸 在 天 地 中 間 。 
Zechariah	5	10	Zechariah 5:10	 我 問 與 我 說 話 的 天 使 說 、 他 們 要 將 量 器 抬 到 那 裡 去 呢 。 
Zechariah	5	11	Zechariah 5:11	 他 對 我 說 、 要 往 示 拿 地 去 、 為 他 蓋 造 房 屋 ． 等 房 屋 齊 備 、 就 把 他 安 置 在 自 己 的 地 方 。 
