book	chapter	verse	title	body
Revelation	2	1	Revelation 2:1	 你 要 寫 信 給 以 弗 所 教 會 的 使 者 、 說 、 那 右 手 拿 著 七 星 、 在 七 個 金 燈 臺 中 間 行 走 的 、 說 、 
Revelation	2	2	Revelation 2:2	 我 知 道 你 的 行 為 、 勞 碌 、 忍 耐 、 也 知 道 你 不 能 容 忍 惡 人 、 你 也 曾 試 驗 那 自 稱 為 使 徒 卻 不 是 使 徒 的 、 看 出 他 們 是 假 的 來 。 
Revelation	2	3	Revelation 2:3	 你 也 能 忍 耐 、 曾 為 我 的 名 勞 苦 、 並 不 乏 倦 。 
Revelation	2	4	Revelation 2:4	 然 而 有 一 件 事 我 要 責 備 你 、 就 是 你 把 起 初 的 愛 心 離 棄 了 。 
Revelation	2	5	Revelation 2:5	 所 以 應 當 回 想 你 是 從 那 裡 墜 落 的 、 並 要 悔 改 、 行 起 初 所 行 的 事 ． 你 若 不 悔 改 、 我 就 臨 到 你 那 裡 、 把 你 的 燈 臺 從 原 處 挪 去 。 
Revelation	2	6	Revelation 2:6	 然 而 你 還 有 一 件 可 取 的 事 、 就 是 你 恨 惡 尼 哥 拉 一 黨 人 的 行 為 、 這 也 是 我 所 恨 惡 的 。 
Revelation	2	7	Revelation 2:7	 聖 靈 向 眾 教 會 所 說 的 話 、 凡 有 耳 的 、 就 應 當 聽 。 得 勝 的 、 我 必 將 　 神 樂 園 中 生 命 樹 的 果 子 賜 給 他 喫 。 
Revelation	2	8	Revelation 2:8	 你 要 寫 信 給 士 每 拿 教 會 的 使 者 說 、 那 首 先 的 、 末 後 的 、 死 過 又 活 的 說 、 
Revelation	2	9	Revelation 2:9	 我 知 道 你 的 患 難 、 你 的 貧 窮 、 （ 你 卻 是 富 足 的 ） 也 知 道 那 自 稱 是 猶 太 人 所 說 的 毀 謗 話 、 其 實 他 們 不 是 猶 太 人 、 乃 是 撒 但 一 會 的 人 。 
Revelation	2	10	Revelation 2:10	 你 將 要 受 的 苦 你 不 用 怕 ． 魔 鬼 要 把 你 們 中 間 幾 個 人 下 在 監 裡 、 叫 你 們 被 試 煉 ． 你 們 必 受 患 難 十 日 。 你 務 要 至 死 忠 心 、 我 就 賜 給 你 那 生 命 的 冠 冕 。 
Revelation	2	11	Revelation 2:11	 聖 靈 向 眾 教 會 所 說 的 話 、 凡 有 耳 的 、 就 應 當 聽 。 得 勝 的 、 必 不 受 第 二 次 死 的 害 。 
Revelation	2	12	Revelation 2:12	 你 要 寫 信 給 別 迦 摩 教 會 的 使 者 、 說 、 那 有 兩 刃 利 劍 的 說 、 
Revelation	2	13	Revelation 2:13	 我 知 道 你 的 居 所 、 就 是 有 撒 但 座 位 之 處 ． 當 我 忠 心 的 見 證 人 安 提 帕 在 你 們 中 間 、 撒 但 所 住 的 地 方 被 殺 之 時 、 你 還 堅 守 我 的 名 、 沒 有 棄 絕 我 的 道 。 
Revelation	2	14	Revelation 2:14	 然 而 有 幾 件 事 我 要 責 備 你 、 因 為 在 你 那 裡 、 有 人 服 從 了 巴 蘭 的 教 訓 ． 這 巴 蘭 曾 教 導 巴 勒 將 絆 腳 石 放 在 以 色 列 人 面 前 、 叫 他 們 喫 祭 偶 像 之 物 、 行 姦 淫 的 事 。 
Revelation	2	15	Revelation 2:15	 你 那 裡 也 有 人 照 樣 服 從 了 尼 哥 拉 一 黨 人 的 教 訓 。 
Revelation	2	16	Revelation 2:16	 所 以 你 當 悔 改 、 若 不 悔 改 、 我 就 快 臨 到 你 那 裡 、 用 我 口 中 的 劍 、 攻 擊 他 們 。 
Revelation	2	17	Revelation 2:17	 聖 靈 向 眾 教 會 所 說 的 話 、 凡 有 耳 的 、 就 應 當 聽 。 得 勝 的 、 我 必 將 那 隱 藏 的 嗎 哪 賜 給 他 ． 並 賜 他 一 塊 白 石 、 石 上 寫 著 新 名 ． 除 了 那 領 受 的 以 外 、 沒 有 人 能 認 識 。 
Revelation	2	18	Revelation 2:18	 你 要 寫 信 給 推 雅 推 喇 教 會 的 使 者 、 說 、 那 眼 目 如 火 焰 、 腳 像 光 明 銅 的 　 神 之 子 、 說 、 
Revelation	2	19	Revelation 2:19	 我 知 道 你 的 行 為 、 愛 心 、 信 心 、 勤 勞 、 忍 耐 ． 又 知 道 你 末 後 所 行 的 善 事 、 比 起 初 所 行 的 更 多 。 
Revelation	2	20	Revelation 2:20	 然 而 有 一 件 事 我 要 責 備 你 、 就 是 你 容 讓 那 自 稱 是 先 知 的 婦 人 耶 洗 別 教 導 我 的 僕 人 、 引 誘 他 們 行 姦 淫 、 喫 祭 偶 像 之 物 。 
Revelation	2	21	Revelation 2:21	 我 曾 給 他 悔 改 的 機 會 、 他 卻 不 肯 悔 改 他 的 淫 行 。 
Revelation	2	22	Revelation 2:22	 看 哪 、 我 要 叫 他 病 臥 在 床 、 那 些 與 他 行 淫 的 人 、 若 不 悔 改 所 行 的 、 我 也 要 叫 他 們 同 受 大 患 難 。 
Revelation	2	23	Revelation 2:23	 我 又 要 殺 死 他 的 黨 類 、 〔 黨 類 原 文 作 兒 女 〕 叫 眾 教 會 知 道 、 我 是 那 察 看 人 肺 腑 心 腸 的 ． 並 要 照 你 們 的 行 為 報 應 你 們 各 人 。 
