book	chapter	verse	title	body
2Thessalonians	 		2Thessalonians  :	
2Thessalonians	2	1	2Thessalonians 2:1	 弟 兄 們 、 論 到 我 們 主 耶 穌 基 督 降 臨 、 和 我 們 到 他 那 裡 聚 集 、 
2Thessalonians	2	2	2Thessalonians 2:2	 我 勸 你 們 、 無 論 有 靈 、 有 言 語 、 有 冒 我 名 的 書 信 、 說 主 的 日 子 現 在 到 了 、 〔 現 在 或 作 就 〕 不 要 輕 易 動 心 、 也 不 要 驚 慌 。 
2Thessalonians	2	3	2Thessalonians 2:3	 人 不 拘 用 甚 麼 法 子 、 你 們 總 不 要 被 他 誘 惑 ． 因 為 那 日 子 以 前 、 必 有 離 道 反 教 的 事 ． 並 有 那 大 罪 人 、 就 是 沉 淪 之 子 、 顯 露 出 來 ． 
2Thessalonians	2	4	2Thessalonians 2:4	 他 是 抵 擋 主 、 高 抬 自 己 、 超 過 一 切 稱 為 　 神 的 、 和 一 切 受 人 敬 拜 的 ． 甚 至 坐 在 　 神 的 殿 裡 、 自 稱 是 　 神 。 
2Thessalonians	2	5	2Thessalonians 2:5	 我 還 在 你 們 那 裡 的 時 候 、 曾 把 這 些 事 告 訴 你 們 、 你 們 不 記 得 麼 。 
2Thessalonians	2	6	2Thessalonians 2:6	 現 在 你 們 也 知 道 那 攔 阻 他 的 是 甚 麼 、 是 叫 他 到 了 的 時 候 、 纔 可 以 顯 露 ． 
2Thessalonians	2	7	2Thessalonians 2:7	 因 為 那 不 法 的 隱 意 已 經 發 動 ． 只 是 現 在 有 一 個 攔 阻 的 、 等 到 那 攔 阻 的 被 除 去 ． 
2Thessalonians	2	8	2Thessalonians 2:8	 那 時 這 不 法 的 人 、 必 顯 露 出 來 ． 主 耶 穌 要 用 口 中 的 氣 滅 絕 他 、 用 降 臨 的 榮 光 廢 掉 他 。 
2Thessalonians	2	9	2Thessalonians 2:9	 這 不 法 的 人 來 、 是 照 撒 但 的 運 動 、 行 各 樣 的 異 能 神 蹟 、 和 一 切 虛 假 的 奇 事 、 
2Thessalonians	2	10	2Thessalonians 2:10	 並 且 在 那 沉 淪 的 人 身 上 、 行 各 樣 出 於 不 義 的 詭 詐 ． 因 他 們 不 領 受 愛 真 理 的 心 、 使 他 們 得 救 。 
2Thessalonians	2	11	2Thessalonians 2:11	 故 此 、 　 神 就 給 他 們 一 個 生 發 錯 誤 的 心 、 叫 他 們 信 從 虛 謊 ． 
2Thessalonians	2	12	2Thessalonians 2:12	 使 一 切 不 信 真 理 、 倒 喜 愛 不 義 的 人 、 都 被 定 罪 。 
2Thessalonians	2	13	2Thessalonians 2:13	 主 所 愛 的 弟 兄 們 哪 、 我 們 本 該 常 為 你 們 感 謝 　 神 ． 因 為 他 從 起 初 揀 選 了 你 們 、 叫 你 們 因 信 真 道 、 又 被 聖 靈 感 動 成 為 聖 潔 、 能 以 得 救 。 
2Thessalonians	2	14	2Thessalonians 2:14	 　 神 藉 我 們 所 傳 的 福 音 、 召 你 們 到 這 地 步 、 好 得 著 我 們 主 耶 穌 基 督 的 榮 光 。 
2Thessalonians	2	15	2Thessalonians 2:15	 所 以 弟 兄 們 、 你 們 要 站 立 得 穩 、 凡 所 領 受 的 教 訓 、 不 拘 是 我 們 口 傳 的 、 是 信 上 寫 的 、 都 要 堅 守 。 
2Thessalonians	2	16	2Thessalonians 2:16	 但 願 我 們 主 耶 穌 基 督 、 和 那 愛 我 們 、 開 恩 將 永 遠 的 安 慰 、 並 美 好 的 盼 望 、 賜 給 我 們 的 父 　 神 、 
2Thessalonians	2	17	2Thessalonians 2:17	 安 慰 你 們 的 心 、 並 且 在 一 切 善 行 善 言 上 、 堅 固 你 們 。 
