book	chapter	verse	title	body
1Peter	 		1Peter  :	
1Peter	5	1	1Peter 5:1	 我 這 作 長 老 、 作 基 督 受 苦 的 見 證 、 同 享 後 來 所 要 顯 現 之 榮 耀 的 、 勸 你 們 中 間 與 我 同 作 長 老 的 人 。 
1Peter	5	2	1Peter 5:2	 務 要 牧 養 在 你 們 中 間 　 神 的 群 羊 、 按 著 　 神 旨 意 照 管 他 們 ． 不 是 出 於 勉 強 、 乃 是 出 於 甘 心 ． 也 不 是 因 為 貪 財 、 乃 是 出 於 樂 意 。 
1Peter	5	3	1Peter 5:3	 也 不 是 轄 制 所 託 付 你 們 的 、 乃 是 作 群 羊 的 榜 樣 。 
1Peter	5	4	1Peter 5:4	 到 了 牧 長 顯 現 的 時 候 、 你 們 必 得 那 永 不 衰 殘 的 榮 耀 冠 冕 。 
1Peter	5	5	1Peter 5:5	 你 們 年 幼 的 、 也 要 順 服 年 長 的 。 就 是 你 們 眾 人 、 也 都 要 以 謙 卑 束 腰 、 彼 此 順 服 ． 因 為 　 神 阻 擋 驕 傲 的 人 、 賜 恩 給 謙 卑 的 人 。 
1Peter	5	6	1Peter 5:6	 所 以 你 們 要 自 卑 、 服 在 　 神 大 能 的 手 下 、 到 了 時 候 他 必 叫 你 們 升 高 。 
1Peter	5	7	1Peter 5:7	 你 們 要 將 一 切 的 憂 慮 卸 給 　 神 、 因 為 他 顧 念 你 們 。 
1Peter	5	8	1Peter 5:8	 務 要 謹 守 、 儆 醒 ． 因 為 你 們 的 仇 敵 魔 鬼 、 如 同 吼 叫 的 獅 子 、 遍 地 游 行 、 尋 找 可 吞 喫 的 人 ． 
1Peter	5	9	1Peter 5:9	 你 們 要 用 堅 固 的 信 心 抵 擋 他 、 因 為 知 道 你 們 在 世 上 的 眾 弟 兄 、 也 是 經 歷 這 樣 的 苦 難 。 
1Peter	5	10	1Peter 5:10	 那 賜 諸 般 恩 典 的 　 神 、 曾 在 基 督 裡 召 你 們 、 得 享 他 永 遠 的 榮 耀 、 等 你 們 暫 受 苦 難 之 後 、 必 要 親 自 成 全 你 們 、 堅 固 你 們 、 賜 力 量 給 你 們 。 
1Peter	5	11	1Peter 5:11	 願 權 能 歸 給 他 、 直 到 永 永 遠 遠 。 阿 們 。 
1Peter	5	12	1Peter 5:12	 我 略 略 的 寫 了 這 信 、 託 我 所 看 為 忠 心 的 兄 弟 西 拉 轉 交 你 們 、 勸 勉 你 們 、 又 證 明 這 恩 是 　 神 的 真 恩 ． 你 們 務 要 在 這 恩 上 站 立 得 住 。 
1Peter	5	13	1Peter 5:13	 在 巴 比 倫 與 你 們 同 蒙 揀 選 的 教 會 問 你 們 安 ． 我 兒 子 馬 可 也 問 你 們 安 。 
1Peter	5	14	1Peter 5:14	 你 們 要 用 愛 心 彼 此 親 嘴 問 安 。 願 平 安 歸 與 你 們 凡 在 基 督 裡 的 人 。 
