book	chapter	verse	title	body
Nahum	2	1	Nahum 2:1	 尼 尼 微 阿 、 那 打 碎 邦 國 的 上 來 攻 擊 你 ． 你 要 看 守 保 障 、 謹 防 道 路 、 使 腰 強 壯 、 大 大 勉 力 。 
Nahum	2	2	Nahum 2:2	 耶 和 華 復 興 雅 各 的 榮 華 、 好 像 以 色 列 的 榮 華 一 樣 ． 因 為 使 地 空 虛 的 、 已 經 使 雅 各 和 以 色 列 空 虛 、 將 他 們 的 葡 萄 枝 毀 壞 了 。 
Nahum	2	3	Nahum 2:3	 他 勇 士 的 盾 牌 是 紅 的 、 精 兵 都 穿 朱 紅 衣 服 ． 在 他 豫 備 爭 戰 的 日 子 、 戰 車 上 的 鋼 鐵 閃 爍 如 火 、 柏 木 把 的 槍 、 也 掄 起 來 了 ． 
Nahum	2	4	Nahum 2:4	 車 輛 在 街 上 〔 或 作 城 外 〕 急 行 、 在 寬 闊 處 奔 來 奔 去 、 形 狀 如 火 把 、 飛 跑 如 閃 電 。 
Nahum	2	5	Nahum 2:5	 尼 尼 微 王 招 聚 他 的 貴 冑 ． 他 們 步 行 絆 跌 、 速 上 城 牆 、 豫 備 擋 牌 。 
Nahum	2	6	Nahum 2:6	 河 閘 開 放 、 宮 殿 沖 沒 。 
Nahum	2	7	Nahum 2:7	 王 后 蒙 羞 、 被 人 擄 去 ． 宮 女 搥 胸 、 哀 鳴 如 鴿 ． 此 乃 命 定 之 事 。 
Nahum	2	8	Nahum 2:8	 尼 尼 微 自 古 以 來 充 滿 人 民 、 如 同 聚 水 的 池 子 ． 現 在 居 民 卻 都 逃 跑 ． 雖 有 人 呼 喊 說 、 站 住 、 站 住 、 卻 無 人 回 顧 。 
Nahum	2	9	Nahum 2:9	 你 們 搶 掠 金 銀 罷 。 因 為 所 積 蓄 的 無 窮 、 華 美 的 寶 器 無 數 。 
Nahum	2	10	Nahum 2:10	 尼 尼 微 現 在 空 虛 荒 涼 、 人 心 消 化 、 雙 膝 相 碰 、 腰 都 疼 痛 、 臉 都 變 色 。 
Nahum	2	11	Nahum 2:11	 獅 子 的 洞 和 少 壯 獅 子 餧 養 之 處 在 那 裡 呢 、 公 獅 母 獅 小 獅 遊 行 無 人 驚 嚇 之 地 在 那 裡 呢 。 
Nahum	2	12	Nahum 2:12	 公 獅 為 小 獅 撕 碎 許 多 食 物 、 為 母 獅 掐 死 活 物 、 把 撕 碎 的 掐 死 的 充 滿 牠 的 洞 穴 。 
Nahum	2	13	Nahum 2:13	 萬 軍 之 耶 和 華 說 、 我 與 你 為 敵 、 必 將 你 的 車 輛 焚 燒 成 煙 、 刀 劍 也 必 吞 滅 你 的 少 壯 獅 子 。 我 必 從 地 上 除 滅 你 所 撕 碎 的 、 你 使 者 的 聲 音 、 必 不 再 聽 見 。 
