book	chapter	verse	title	body
Nehemiah	8	1	Nehemiah 8:1	 到 了 七 月 、 以 色 列 人 住 在 自 己 的 城 裡 。 那 時 、 他 們 如 同 一 人 聚 集 在 水 門 前 的 寬 闊 處 、 請 文 士 以 斯 拉 、 將 耶 和 華 藉 摩 西 傳 給 以 色 列 人 的 律 法 書 帶 來 。 
Nehemiah	8	2	Nehemiah 8:2	 七 月 初 一 日 、 祭 司 以 斯 拉 將 律 法 書 帶 到 聽 了 能 明 白 的 男 女 會 眾 面 前 。 
Nehemiah	8	3	Nehemiah 8:3	 在 水 門 前 的 寬 闊 處 、 從 清 早 到 晌 午 、 在 眾 男 女 一 切 聽 了 能 明 白 的 人 面 前 、 讀 這 律 法 書 ． 眾 民 側 耳 而 聽 。 
Nehemiah	8	4	Nehemiah 8:4	 文 士 以 斯 拉 站 在 為 這 事 特 備 的 木 臺 上 ． 瑪 他 提 雅 、 示 瑪 、 亞 奈 雅 、 烏 利 亞 、 希 勒 家 、 和 瑪 西 雅 、 站 在 他 的 右 邊 ． 毘 大 雅 、 米 沙 利 、 瑪 基 雅 、 哈 順 、 哈 拔 大 拿 、 撒 迦 利 亞 、 和 米 書 蘭 、 站 在 他 的 左 邊 。 
Nehemiah	8	5	Nehemiah 8:5	 以 斯 拉 站 在 眾 民 以 上 、 在 眾 民 眼 前 展 開 這 書 ． 他 一 展 開 、 眾 民 就 都 站 起 來 。 
Nehemiah	8	6	Nehemiah 8:6	 以 斯 拉 稱 頌 耶 和 華 至 大 的 　 神 ． 眾 民 都 舉 手 應 聲 說 、 阿 們 、 阿 們 、 就 低 頭 、 面 伏 於 地 、 敬 拜 耶 和 華 。 
Nehemiah	8	7	Nehemiah 8:7	 耶 書 亞 、 巴 尼 、 示 利 比 、 雅 憫 、 亞 谷 、 沙 比 太 、 荷 第 雅 、 瑪 西 雅 、 基 利 他 、 亞 撒 利 雅 、 約 撒 拔 、 哈 難 、 毘 萊 雅 、 和 利 未 人 、 使 百 姓 明 白 律 法 ． 百 姓 都 站 在 自 己 的 地 方 。 
Nehemiah	8	8	Nehemiah 8:8	 他 們 清 清 楚 楚 的 念 　 神 的 律 法 書 、 講 明 意 思 、 使 百 姓 明 白 所 念 的 。 
Nehemiah	8	9	Nehemiah 8:9	 省 長 尼 希 米 、 和 作 祭 司 的 文 士 以 斯 拉 、 並 教 訓 百 姓 的 利 未 人 、 對 眾 民 說 、 今 日 是 耶 和 華 你 們 　 神 的 聖 日 ． 不 要 悲 哀 哭 泣 ． 這 是 因 為 眾 民 聽 見 律 法 書 上 的 話 都 哭 了 。 
Nehemiah	8	10	Nehemiah 8:10	 又 對 他 們 說 、 你 們 去 喫 肥 美 的 、 喝 甘 甜 的 、 有 不 能 豫 備 的 、 就 分 給 他 ． 因 為 今 日 是 我 們 主 的 聖 日 ． 你 們 不 要 憂 愁 、 因 靠 耶 和 華 而 得 的 喜 樂 是 你 們 的 力 量 。 
Nehemiah	8	11	Nehemiah 8:11	 於 是 利 未 人 使 眾 民 靜 默 、 說 、 今 日 是 聖 日 ． 不 要 作 聲 、 也 不 要 憂 愁 。 
Nehemiah	8	12	Nehemiah 8:12	 眾 民 都 去 喫 喝 、 也 分 給 人 、 大 大 快 樂 、 因 為 他 們 明 白 所 教 訓 他 們 的 話 。 
Nehemiah	8	13	Nehemiah 8:13	 次 日 眾 民 的 族 長 、 祭 司 、 和 利 未 人 都 聚 集 到 文 士 以 斯 拉 那 裡 、 要 留 心 聽 律 法 上 的 話 。 
Nehemiah	8	14	Nehemiah 8:14	 他 們 見 律 法 上 寫 著 、 耶 和 華 藉 摩 西 吩 咐 以 色 列 人 、 要 在 七 月 節 住 棚 ． 
Nehemiah	8	15	Nehemiah 8:15	 並 要 在 各 城 和 耶 路 撒 冷 宣 傳 報 告 、 說 、 你 們 當 上 山 、 將 橄 欖 樹 、 野 橄 欖 樹 、 番 石 榴 樹 、 棕 樹 、 和 各 樣 茂 密 樹 的 枝 子 取 來 、 照 著 所 寫 的 搭 棚 。 
Nehemiah	8	16	Nehemiah 8:16	 於 是 百 姓 出 去 、 取 了 樹 枝 來 、 各 人 在 自 己 的 房 頂 上 、 或 院 內 、 或 　 神 殿 的 院 內 、 或 水 門 的 寬 闊 處 、 或 以 法 蓮 門 的 寬 闊 處 搭 棚 。 
Nehemiah	8	17	Nehemiah 8:17	 從 擄 到 之 地 歸 回 的 全 會 眾 就 搭 棚 、 住 在 棚 裡 。 從 嫩 的 兒 子 約 書 亞 的 時 候 、 直 到 這 日 、 以 色 列 人 沒 有 這 樣 行 ． 於 是 眾 人 大 大 喜 樂 。 
Nehemiah	8	18	Nehemiah 8:18	 從 頭 一 天 、 直 到 末 一 天 、 以 斯 拉 每 日 念 　 神 的 律 法 書 。 眾 人 守 節 七 日 、 第 八 日 照 例 有 嚴 肅 會 。 
