book	chapter	verse	title	body
Jeremiah	43	1	Jeremiah 43:1	 耶 利 米 向 眾 百 姓 說 完 了 耶 和 華 他 們 　 神 的 一 切 話 、 就 是 耶 和 華 他 們 　 神 差 遣 他 去 所 說 的 一 切 話 、 
Jeremiah	43	2	Jeremiah 43:2	 何 沙 雅 的 兒 子 亞 撒 利 雅 、 和 加 利 亞 的 兒 子 約 哈 難 、 並 一 切 狂 傲 的 人 、 就 對 耶 利 米 說 、 你 說 謊 言 ． 耶 和 華 我 們 的 　 神 並 沒 有 差 遣 你 來 說 、 你 們 不 可 進 入 埃 及 在 那 裡 寄 居 ． 
Jeremiah	43	3	Jeremiah 43:3	 這 是 尼 利 亞 的 兒 子 巴 錄 挑 唆 你 害 我 們 、 要 將 我 們 交 在 迦 勒 底 人 的 手 中 、 使 我 們 有 被 殺 的 、 有 被 擄 到 巴 比 倫 去 的 。 
Jeremiah	43	4	Jeremiah 43:4	 於 是 加 利 亞 的 兒 子 約 哈 難 、 和 一 切 軍 長 、 並 眾 百 姓 、 不 聽 從 耶 和 華 的 話 住 在 猶 大 地 。 
Jeremiah	43	5	Jeremiah 43:5	 加 利 亞 的 兒 子 約 哈 難 、 和 一 切 軍 長 、 卻 將 所 剩 下 的 猶 大 人 、 就 是 從 被 趕 到 各 國 回 來 、 在 猶 大 地 寄 居 的 男 人 、 婦 女 、 孩 童 、 和 眾 公 主 、 並 護 衛 長 尼 布 撒 拉 旦 所 留 在 沙 番 的 孫 子 亞 希 甘 的 兒 子 基 大 利 那 裡 的 眾 人 、 與 先 知 耶 利 米 、 以 及 尼 利 亞 的 兒 子 巴 錄 、 
Jeremiah	43	6	Jeremiah 43:6	 見 上 節 
Jeremiah	43	7	Jeremiah 43:7	 都 帶 入 埃 及 地 、 到 了 答 比 匿 ． 這 是 因 他 們 不 聽 從 耶 和 華 的 話 。 
Jeremiah	43	8	Jeremiah 43:8	 在 答 比 匿 耶 和 華 的 話 臨 到 耶 利 米 說 、 
Jeremiah	43	9	Jeremiah 43:9	 你 在 猶 大 人 眼 前 要 用 手 拿 幾 塊 大 石 頭 、 藏 在 砌 磚 的 灰 泥 中 、 就 是 在 答 比 匿 法 老 的 宮 門 那 裡 ． 
Jeremiah	43	10	Jeremiah 43:10	 對 他 們 說 、 萬 軍 之 耶 和 華 以 色 列 的 　 神 如 此 說 、 我 必 召 我 的 僕 人 巴 比 倫 王 尼 布 甲 尼 撒 來 ． 在 所 藏 的 石 頭 上 我 要 安 置 他 的 寶 座 ． 他 必 將 光 華 的 寶 帳 支 搭 在 其 上 。 
Jeremiah	43	11	Jeremiah 43:11	 他 要 來 攻 擊 埃 及 地 ． 定 為 死 亡 的 、 必 至 死 亡 、 定 為 擄 掠 的 、 必 被 擄 掠 、 定 為 刀 殺 的 、 必 交 刀 殺 。 
Jeremiah	43	12	Jeremiah 43:12	 我 要 在 埃 及 神 的 廟 中 使 火  起 ． 巴 比 倫 王 要 將 廟 宇 焚 燒 、 神 像 擄 去 ． 他 要 得 〔 得 原 文 作 披 上 〕 埃 及 地 、 好 像 牧 人 披 上 外 衣 、 從 那 裡 安 然 而 去 。 
Jeremiah	43	13	Jeremiah 43:13	 他 必 打 碎 埃 及 地 伯 示 麥 的 柱 像 ． 用 火 焚 燒 埃 及 神 的 廟 宇 。 
