book	chapter	verse	title	body
Jeremiah	11	1	Jeremiah 11:1	 耶 和 華 的 話 臨 到 耶 利 米 、 說 、 
Jeremiah	11	2	Jeremiah 11:2	 當 聽 這 約 的 話 、 告 訴 猶 大 人 、 和 耶 路 撒 冷 的 居 民 ． 
Jeremiah	11	3	Jeremiah 11:3	 對 他 們 說 、 耶 和 華 以 色 列 的 　 神 如 此 說 、 不 聽 從 這 約 之 話 的 人 、 必 受 咒 詛 ． 
Jeremiah	11	4	Jeremiah 11:4	 這 約 、 是 我 將 你 們 列 祖 從 埃 及 地 領 出 來 、 脫 離 鐵 爐 的 那 日 所 吩 咐 他 們 的 、 說 、 你 們 要 聽 從 我 的 話 、 照 我 一 切 所 吩 咐 的 去 行 ． 這 樣 、 你 們 就 作 我 的 子 民 、 我 也 作 你 們 的 　 神 ． 
Jeremiah	11	5	Jeremiah 11:5	 我 好 堅 定 向 你 們 列 祖 所 起 的 誓 、 給 他 們 流 奶 與 蜜 之 地 、 正 如 今 日 一 樣 。 我 就 回 答 說 、 耶 和 華 阿 、 阿 們 。 
Jeremiah	11	6	Jeremiah 11:6	 耶 和 華 對 我 說 、 你 要 在 猶 大 城 邑 中 、 和 耶 路 撒 冷 街 市 上 、 宣 告 這 一 切 話 、 說 、 你 們 當 聽 從 遵 行 這 約 的 話 。 
Jeremiah	11	7	Jeremiah 11:7	 因 為 我 將 你 們 列 祖 從 埃 及 地 領 出 來 的 那 日 、 直 到 今 日 、 都 是 從 早 起 來 、 切 切 誥 誡 他 們 、 說 、 你 們 當 聽 從 我 的 話 。 
Jeremiah	11	8	Jeremiah 11:8	 他 們 卻 不 聽 從 、 不 側 耳 而 聽 、 竟 隨 從 自 己 頑 梗 的 惡 心 去 行 ． 所 以 我 使 這 約 中 一 切 咒 詛 的 話 、 臨 到 他 們 身 上 、 這 約 是 我 吩 咐 他 們 行 的 、 他 們 卻 不 去 行 。 
Jeremiah	11	9	Jeremiah 11:9	 耶 和 華 對 我 說 、 在 猶 大 人 和 耶 路 撒 冷 居 民 中 、 有 同 謀 背 叛 的 事 。 
Jeremiah	11	10	Jeremiah 11:10	 他 們 轉 去 效 法 他 們 的 先 祖 、 不 肯 聽 我 的 話 、 犯 罪 作 孽 ． 又 隨 從 別 神 事 奉 他 ． 以 色 列 家 和 猶 大 家 背 了 我 與 他 們 列 祖 所 立 的 約 。 
Jeremiah	11	11	Jeremiah 11:11	 所 以 耶 和 華 如 此 說 、 我 必 使 災 禍 臨 到 他 們 、 是 他 們 不 能 逃 脫 的 ． 他 們 必 向 我 哀 求 、 我 卻 不 聽 。 
Jeremiah	11	12	Jeremiah 11:12	 那 時 猶 大 城 邑 的 人 、 和 耶 路 撒 冷 的 居 民 、 要 去 哀 求 他 們 燒 香 所 供 奉 的 神 ． 只 是 遭 難 的 時 候 、 這 些 神 毫 不 拯 救 他 們 。 
Jeremiah	11	13	Jeremiah 11:13	 猶 大 阿 、 你 神 的 數 目 、 與 你 城 的 數 目 相 等 ． 你 為 那 可 恥 的 巴 力 所 築 燒 香 的 壇 、 也 與 耶 路 撒 冷 街 道 的 數 目 相 等 。 
Jeremiah	11	14	Jeremiah 11:14	 所 以 你 不 要 為 這 百 姓 祈 禱 、 不 要 為 他 們 呼 求 禱 告 ． 因 為 他 們 遭 難 向 我 哀 求 的 時 候 、 我 必 不 應 允 。 
Jeremiah	11	15	Jeremiah 11:15	 我 所 親 愛 的 、 既 行 許 多 淫 亂 、 聖 肉 也 離 了 你 、 你 在 我 殿 中 作 甚 麼 呢 ． 你 作 惡 就 喜 樂 。 
Jeremiah	11	16	Jeremiah 11:16	 從 前 耶 和 華 給 你 起 名 叫 青 橄 欖 樹 、 又 華 美 、 又 結 好 果 子 ． 如 今 他 用 鬨 嚷 之 聲 、 點 火 在 其 上 、 枝 子 也 被 折 斷 。 
Jeremiah	11	17	Jeremiah 11:17	 原 來 栽 培 你 的 萬 軍 之 耶 和 華 已 經 說 、 要 降 禍 攻 擊 你 、 是 因 以 色 列 家 和 猶 大 家 行 惡 、 向 巴 力 燒 香 、 惹 我 發 怒 、 是 自 作 自 受 。 
Jeremiah	11	18	Jeremiah 11:18	 耶 和 華 指 示 我 、 我 就 知 道 ． 你 將 他 們 所 行 的 給 我 指 明 。 
Jeremiah	11	19	Jeremiah 11:19	 我 卻 像 柔 順 的 羊 羔 、 被 牽 到 宰 殺 之 地 ． 我 並 不 知 道 他 們 設 計 謀 害 我 、 說 、 我 們 把 樹 連 果 子 都 滅 了 罷 、 將 他 從 活 人 之 地 剪 除 、 使 他 的 名 不 再 被 記 念 。 
Jeremiah	11	20	Jeremiah 11:20	 按 公 義 判 斷 、 察 驗 人 肺 腑 心 腸 的 萬 軍 之 耶 和 華 阿 、 我 卻 要 見 你 在 他 們 身 上 報 仇 ． 因 我 將 我 的 案 件 向 你 稟 明 了 。 
Jeremiah	11	21	Jeremiah 11:21	 所 以 耶 和 華 論 到 尋 索 你 命 的 亞 拿 突 人 如 此 說 、 他 們 說 、 你 不 要 奉 耶 和 華 的 名 說 豫 言 、 免 得 你 死 在 我 們 手 中 ． 
Jeremiah	11	22	Jeremiah 11:22	 所 以 萬 軍 之 耶 和 華 如 此 說 、 看 哪 、 我 必 刑 罰 他 們 、 他 們 的 少 年 人 、 必 被 刀 劍 殺 死 ． 他 們 的 兒 女 、 必 因 飢 荒 滅 亡 。 
Jeremiah	11	23	Jeremiah 11:23	 並 且 沒 有 餘 剩 的 人 留 給 他 們 ． 因 為 在 追 討 之 年 、 我 必 使 災 禍 臨 到 亞 拿 突 人 。 
