book	chapter	verse	title	body
1Thessalonians	 		1Thessalonians  :	
1Thessalonians	5	1	1Thessalonians 5:1	 弟 兄 們 、 論 到 時 候 日 期 、 不 用 寫 信 給 你 們 ． 
1Thessalonians	5	2	1Thessalonians 5:2	 因 為 你 們 自 己 明 明 曉 得 、 主 的 日 子 來 到 、 好 像 夜 間 的 賊 一 樣 。 
1Thessalonians	5	3	1Thessalonians 5:3	 人 正 說 平 安 穩 妥 的 時 候 、 災 禍 忽 然 臨 到 他 們 、 如 同 產 難 臨 到 懷 胎 的 婦 人 一 樣 ． 他 們 絕 不 能 逃 脫 。 
1Thessalonians	5	4	1Thessalonians 5:4	 弟 兄 們 、 你 們 卻 不 在 黑 暗 裡 、 叫 那 日 子 臨 到 你 們 像 賊 一 樣 。 
1Thessalonians	5	5	1Thessalonians 5:5	 你 們 都 是 光 明 之 子 、 都 是 白 晝 之 子 、 我 們 不 是 屬 黑 夜 的 、 也 不 是 屬 幽 暗 的 ． 
1Thessalonians	5	6	1Thessalonians 5:6	 所 以 我 們 不 要 睡 覺 、 像 別 人 一 樣 、 總 要 儆 醒 謹 守 。 
1Thessalonians	5	7	1Thessalonians 5:7	 因 為 睡 了 的 人 是 在 夜 間 睡 ． 醉 了 的 人 是 在 夜 間 醉 ． 
1Thessalonians	5	8	1Thessalonians 5:8	 但 我 們 既 然 屬 乎 白 晝 、 就 當 謹 守 、 把 信 和 愛 當 作 護 心 鏡 遮 胸 ． 把 得 救 的 盼 望 當 作 頭 盔 戴 上 。 
1Thessalonians	5	9	1Thessalonians 5:9	 因 為 　 神 不 是 豫 定 我 們 受 刑 、 乃 是 豫 定 我 們 藉 著 我 們 主 耶 穌 基 督 得 救 ． 
1Thessalonians	5	10	1Thessalonians 5:10	 他 替 我 們 死 、 叫 我 們 無 論 醒 著 睡 著 、 都 與 他 同 活 。 
1Thessalonians	5	11	1Thessalonians 5:11	 所 以 你 們 該 彼 此 勸 慰 、 互 相 建 立 、 正 如 你 們 素 常 所 行 的 。 
1Thessalonians	5	12	1Thessalonians 5:12	 弟 兄 們 、 我 們 勸 你 們 敬 重 那 在 你 們 中 間 勞 苦 的 人 、 就 是 在 主 裡 面 治 理 你 們 、 勸 戒 你 們 的 ． 
1Thessalonians	5	13	1Thessalonians 5:13	 又 因 他 們 所 作 的 工 、 用 愛 心 格 外 尊 重 他 們 ． 你 們 也 要 彼 此 和 睦 。 
1Thessalonians	5	14	1Thessalonians 5:14	 我 們 又 勸 弟 兄 們 、 要 警 戒 不 守 規 矩 的 人 ． 勉 勵 灰 心 的 人 ． 扶 助 軟 弱 的 人 ． 也 要 向 眾 人 忍 耐 。 
1Thessalonians	5	15	1Thessalonians 5:15	 你 們 要 謹 慎 、 無 論 是 誰 都 不 可 以 惡 報 惡 ． 或 是 彼 此 相 待 、 或 是 待 眾 人 、 常 要 追 求 良 善 。 
1Thessalonians	5	16	1Thessalonians 5:16	 要 常 常 喜 樂 ． 
1Thessalonians	5	17	1Thessalonians 5:17	 不 住 的 禱 告 ． 
1Thessalonians	5	18	1Thessalonians 5:18	 凡 事 謝 恩 ． 因 為 這 是 　 神 在 基 督 耶 穌 裡 向 你 們 所 定 的 旨 意 。 
1Thessalonians	5	19	1Thessalonians 5:19	 不 要 銷 滅 聖 靈 的 感 動 ． 
1Thessalonians	5	20	1Thessalonians 5:20	 不 要 藐 視 先 知 的 講 論 ． 
1Thessalonians	5	21	1Thessalonians 5:21	 但 要 凡 事 察 驗 ． 善 美 的 要 持 守 。 
1Thessalonians	5	22	1Thessalonians 5:22	 各 樣 的 惡 事 要 禁 戒 不 作 。 
1Thessalonians	5	23	1Thessalonians 5:23	 願 賜 平 安 的 　 神 、 親 自 使 你 們 全 然 成 聖 ． 又 願 你 們 的 靈 、 與 魂 、 與 身 子 、 得 蒙 保 守 、 在 我 主 耶 穌 基 督 降 臨 的 時 候 、 完 全 無 可 指 摘 。 
1Thessalonians	5	24	1Thessalonians 5:24	 那 召 你 們 的 本 是 信 實 的 、 他 必 成 就 這 事 。 
1Thessalonians	5	25	1Thessalonians 5:25	 請 弟 兄 們 為 我 們 禱 告 。 
1Thessalonians	5	26	1Thessalonians 5:26	 與 眾 弟 兄 親 嘴 問 安 務 要 聖 潔 。 
1Thessalonians	5	27	1Thessalonians 5:27	 我 指 著 主 囑 咐 你 們 、 要 把 這 信 念 給 眾 弟 兄 聽 。 
1Thessalonians	5	28	1Thessalonians 5:28	 願 我 主 耶 穌 基 督 的 恩 常 與 你 們 同 在 。 
