book	chapter	verse	title	body
1Thessalonians	 		1Thessalonians  :	
1Thessalonians	2	1	1Thessalonians 2:1	 弟 兄 們 、 你 們 自 己 原 曉 得 我 們 進 到 你 們 那 裡 、 並 不 是 徒 然 的 。 
1Thessalonians	2	2	1Thessalonians 2:2	 我 們 從 前 在 腓 立 比 被 害 受 辱 、 這 是 你 們 知 道 的 ． 然 而 還 是 靠 我 們 的 　 神 放 開 膽 量 、 在 大 爭 戰 中 把 　 神 的 福 音 傳 給 你 們 。 
1Thessalonians	2	3	1Thessalonians 2:3	 我 們 的 勸 勉 、 不 是 出 於 錯 誤 、 不 是 出 於 污 穢 、 也 不 是 用 詭 詐 ． 
1Thessalonians	2	4	1Thessalonians 2:4	 但 　 神 既 然 驗 中 了 我 們 、 把 福 音 託 付 我 們 、 我 們 就 照 樣 講 、 不 是 要 討 人 喜 歡 、 乃 是 要 討 那 察 驗 我 們 心 的 　 神 喜 歡 。 
1Thessalonians	2	5	1Thessalonians 2:5	 因 為 我 們 從 來 沒 有 用 過 諂 媚 的 話 、 這 是 你 們 知 道 的 ． 也 沒 有 藏 著 貪 心 、 這 是 　 神 可 以 作 見 證 的 。 
1Thessalonians	2	6	1Thessalonians 2:6	 我 們 作 基 督 的 使 徒 、 雖 然 可 以 叫 人 尊 重 、 卻 沒 有 向 你 們 或 別 人 求 榮 耀 、 
1Thessalonians	2	7	1Thessalonians 2:7	 只 在 你 們 中 間 存 心 溫 柔 、 如 同 母 親 乳 養 自 己 的 孩 子 。 
1Thessalonians	2	8	1Thessalonians 2:8	 我 們 既 是 這 樣 愛 你 們 、 不 但 願 意 將 　 神 的 福 音 給 你 們 、 連 自 己 的 性 命 也 願 意 給 你 們 、 因 你 們 是 我 們 所 疼 愛 的 。 
1Thessalonians	2	9	1Thessalonians 2:9	 弟 兄 們 、 你 們 記 念 我 們 的 辛 苦 勞 碌 、 晝 夜 作 工 、 傳 　 神 的 福 音 給 你 們 、 免 得 叫 你 們 一 人 受 累 。 
1Thessalonians	2	10	1Thessalonians 2:10	 我 們 向 你 們 信 主 的 人 、 是 何 等 聖 潔 、 公 義 、 無 可 指 摘 、 有 你 們 作 見 證 、 也 有 　 神 作 見 證 。 
1Thessalonians	2	11	1Thessalonians 2:11	 你 們 也 曉 得 我 們 怎 樣 勸 勉 你 們 、 安 慰 你 們 、 囑 咐 你 們 各 人 、 好 像 父 親 待 自 己 的 兒 女 一 樣 ． 
1Thessalonians	2	12	1Thessalonians 2:12	 要 叫 你 們 行 事 對 得 起 那 召 你 們 進 他 國 得 他 榮 耀 的 　 神 。 
1Thessalonians	2	13	1Thessalonians 2:13	 為 此 、 我 們 也 不 住 的 感 謝 　 神 、 因 你 們 聽 見 我 們 所 傳 　 神 的 道 、 就 領 受 了 、 不 以 為 是 人 的 道 、 乃 以 為 是 　 神 的 道 ． 這 道 實 在 是 　 神 的 、 並 且 運 行 在 你 們 信 主 的 人 心 中 。 
1Thessalonians	2	14	1Thessalonians 2:14	 弟 兄 們 、 你 們 曾 效 法 猶 太 中 、 在 基 督 耶 穌 裡 　 神 的 各 教 會 ． 因 為 你 們 也 受 了 本 地 人 的 苦 害 、 像 他 們 受 了 猶 太 人 的 苦 害 一 樣 。 
1Thessalonians	2	15	1Thessalonians 2:15	 這 猶 太 人 殺 了 主 耶 穌 和 先 知 、 又 把 我 們 趕 出 去 ． 他 們 不 得 　 神 的 喜 悅 、 且 與 眾 人 為 敵 ． 
1Thessalonians	2	16	1Thessalonians 2:16	 不 許 我 們 傳 道 給 外 邦 人 使 外 邦 人 得 救 、 常 常 充 滿 自 己 的 罪 惡 ． 　 神 的 忿 怒 臨 在 他 們 身 上 已 經 到 了 極 處 。 
1Thessalonians	2	17	1Thessalonians 2:17	 弟 兄 們 、 我 們 暫 時 與 你 們 離 別 、 是 面 目 離 別 、 心 裡 卻 不 離 別 、 我 們 極 力 的 想 法 子 、 很 願 意 見 你 們 的 面 ． 
1Thessalonians	2	18	1Thessalonians 2:18	 所 以 我 們 有 意 到 你 們 那 裡 、 我 保 羅 有 一 兩 次 要 去 、 只 是 撒 但 阻 擋 了 我 們 。 
1Thessalonians	2	19	1Thessalonians 2:19	 我 們 的 盼 望 和 喜 樂 、 並 所 誇 的 冠 冕 、 是 甚 麼 呢 ． 豈 不 是 我 們 主 耶 穌 來 的 時 候 你 們 在 他 面 前 站 立 得 住 麼 。 
1Thessalonians	2	20	1Thessalonians 2:20	 因 為 你 們 就 是 我 們 的 榮 耀 、 我 們 的 喜 樂 。 
