book	chapter	verse	title	body
Matthew	14	1	Matthew 14:1	 那 時 分 封 的 王 希 律 、 聽 見 耶 穌 的 名 聲 、 
Matthew	14	2	Matthew 14:2	 就 對 臣 僕 說 、 這 是 施 洗 的 約 翰 從 死 裡 復 活 、 所 以 這 些 異 能 從 他 裡 面 發 出 來 。 
Matthew	14	3	Matthew 14:3	 起 先 希 律 為 他 兄 弟 腓 力 的 妻 子 希 羅 底 的 緣 故 、 把 約 翰 拿 住 鎖 在 監 裡 。 
Matthew	14	4	Matthew 14:4	 因 為 約 翰 曾 對 他 說 、 你 娶 這 婦 人 是 不 合 理 的 。 
Matthew	14	5	Matthew 14:5	 希 律 就 想 要 殺 他 、 只 是 怕 百 姓 ． 因 為 他 們 以 約 翰 為 先 知 。 
Matthew	14	6	Matthew 14:6	 到 了 希 律 的 生 日 、 希 羅 底 的 女 兒 、 在 眾 人 面 前 跳 舞 、 使 希 律 歡 喜 。 
Matthew	14	7	Matthew 14:7	 希 律 就 起 誓 、 應 許 隨 他 所 求 的 給 他 。 
Matthew	14	8	Matthew 14:8	 女 兒 被 母 親 所 使 、 就 說 、 請 把 施 洗 約 翰 的 頭 、 放 在 盤 子 裡 、 拿 來 給 我 。 
Matthew	14	9	Matthew 14:9	 王 便 憂 愁 、 但 因 他 所 起 的 誓 、 又 因 同 席 的 人 、 就 吩 咐 給 他 。 
Matthew	14	10	Matthew 14:10	 於 是 打 發 人 去 、 在 監 裡 斬 了 約 翰 ． 
Matthew	14	11	Matthew 14:11	 把 頭 放 在 盤 子 裡 、 拿 來 給 了 女 子 ． 女 子 拿 去 給 他 母 親 。 
Matthew	14	12	Matthew 14:12	 約 翰 的 門 徒 來 、 把 屍 首 領 去 、 埋 葬 了 ． 就 去 告 訴 耶 穌 。 
Matthew	14	13	Matthew 14:13	 耶 穌 聽 見 了 、 就 上 船 從 那 裡 獨 自 退 到 野 地 裡 去 ． 眾 人 聽 見 、 就 從 各 城 裡 步 行 跟 隨 他 。 
Matthew	14	14	Matthew 14:14	 耶 穌 出 來 、 見 有 許 多 的 人 、 就 憐 憫 他 們 、 治 好 了 他 們 的 病 人 。 
Matthew	14	15	Matthew 14:15	 天 將 晚 的 時 候 、 門 徒 進 前 來 說 、 這 是 野 地 、 時 候 已 經 過 了 ． 請 叫 眾 人 散 開 、 他 們 好 往 村 子 裡 去 、 自 己 買 喫 的 。 
Matthew	14	16	Matthew 14:16	 耶 穌 說 、 不 用 他 們 去 、 你 們 給 他 們 喫 罷 。 
Matthew	14	17	Matthew 14:17	 門 徒 說 、 我 們 這 裡 只 有 五 個 餅 、 兩 條 魚 。 
Matthew	14	18	Matthew 14:18	 耶 穌 說 、 拿 過 來 給 我 。 
Matthew	14	19	Matthew 14:19	 於 是 吩 咐 眾 人 坐 在 草 地 上 ． 就 拿 著 這 五 個 餅 、 兩 條 魚 、 望 著 天 、 祝 福 、 擘 開 餅 、 遞 給 門 徒 ． 門 徒 又 遞 給 眾 人 。 
Matthew	14	20	Matthew 14:20	 他 們 都 喫 、 並 且 喫 飽 了 ． 把 剩 下 的 零 碎 收 拾 起 來 、 裝 滿 了 十 二 個 籃 子 。 
Matthew	14	21	Matthew 14:21	 喫 的 人 除 了 婦 女 孩 子 、 約 有 五 千 。 
Matthew	14	22	Matthew 14:22	 耶 穌 隨 即 催 門 徒 上 船 、 先 渡 到 那 邊 去 、 等 他 叫 眾 人 散 開 。 
Matthew	14	23	Matthew 14:23	 散 了 眾 人 以 後 、 他 就 獨 自 上 山 去 禱 告 ． 到 了 晚 上 、 只 有 他 一 人 在 那 裡 。 
Matthew	14	24	Matthew 14:24	 那 時 船 在 海 中 、 因 風 不 順 、 被 浪 搖 撼 。 
Matthew	14	25	Matthew 14:25	 夜 裡 四 更 天 、 耶 穌 在 海 面 上 走 、 往 門 徒 那 裡 去 。 
Matthew	14	26	Matthew 14:26	 門 徒 看 見 他 在 海 面 上 走 、 就 驚 慌 了 、 說 、 是 個 鬼 怪 ． 便 害 怕 、 喊 叫 起 來 。 
Matthew	14	27	Matthew 14:27	 耶 穌 連 忙 對 他 們 說 、 你 們 放 心 ． 是 我 、 不 要 怕 。 
Matthew	14	28	Matthew 14:28	 彼 得 說 、 主 、 如 果 是 你 、 請 叫 我 從 水 面 上 走 到 你 那 裡 去 。 
Matthew	14	29	Matthew 14:29	 耶 穌 說 、 你 來 罷 。 彼 得 就 從 船 上 下 去 、 在 水 面 上 走 、 要 到 耶 穌 那 裡 去 ． 
Matthew	14	30	Matthew 14:30	 只 因 見 風 甚 大 、 就 害 怕 ． 將 要 沉 下 去 、 便 喊 著 說 、 主 阿 、 救 我 。 
Matthew	14	31	Matthew 14:31	 耶 穌 趕 緊 伸 手 拉 住 他 、 說 、 你 這 小 信 的 人 哪 、 為 甚 麼 疑 惑 呢 。 
Matthew	14	32	Matthew 14:32	 他 們 上 了 船 、 風 就 住 了 。 
Matthew	14	33	Matthew 14:33	 在 船 上 的 人 都 拜 他 說 、 你 真 是 　 神 的 兒 子 了 。 
Matthew	14	34	Matthew 14:34	 他 們 過 了 海 、 來 到 革 尼 撒 勒 地 方 。 
Matthew	14	35	Matthew 14:35	 那 裡 的 人 、 一 認 出 是 耶 穌 、 就 打 發 人 到 周 圍 地 方 去 、 把 所 有 的 病 人 、 帶 到 他 那 裡 ． 
Matthew	14	36	Matthew 14:36	 只 求 耶 穌 准 他 們 摸 他 的 衣 裳 繸 子 、 摸 著 的 人 、 就 都 好 了 。 
