book	chapter	verse	title	body
Matthew	19	1	Matthew 19:1	 耶 穌 說 完 了 這 些 話 、 就 離 開 加 利 利 、 來 到 猶 太 的 境 界 、 約 但 河 外 。 
Matthew	19	2	Matthew 19:2	 有 許 多 人 跟 著 他 ． 他 就 在 那 裡 把 他 們 的 病 人 治 好 了 。 
Matthew	19	3	Matthew 19:3	 有 法 利 賽 人 來 試 探 耶 穌 說 、 人 無 論 甚 麼 緣 故 、 都 可 以 休 妻 麼 。 
Matthew	19	4	Matthew 19:4	 耶 穌 回 答 說 、 那 起 初 造 人 的 、 是 造 男 造 女 、 
Matthew	19	5	Matthew 19:5	 並 且 說 、 『 因 此 、 人 要 離 開 父 母 、 與 妻 子 連 合 、 二 人 成 為 一 體 。 』 這 經 你 們 沒 有 念 過 麼 。 
Matthew	19	6	Matthew 19:6	 既 然 如 此 、 夫 妻 不 再 是 兩 個 人 、 乃 是 一 體 的 了 ． 所 以 　 神 配 合 的 、 人 不 可 分 開 。 
Matthew	19	7	Matthew 19:7	 法 利 賽 人 說 、 這 樣 、 摩 西 為 甚 麼 吩 咐 給 妻 子 休 書 、 就 可 以 休 他 呢 。 
Matthew	19	8	Matthew 19:8	 耶 穌 說 、 摩 西 因 為 你 們 的 心 硬 、 所 以 許 你 們 休 妻 ． 但 起 初 並 不 是 這 樣 。 
Matthew	19	9	Matthew 19:9	 我 告 訴 你 們 、 凡 休 妻 另 娶 的 、 若 不 為 淫 亂 的 緣 故 、 就 是 犯 姦 淫 了 、 有 人 娶 那 被 休 的 婦 人 、 也 是 犯 姦 淫 了 。 
Matthew	19	10	Matthew 19:10	 門 徒 對 耶 穌 說 、 人 和 妻 子 既 是 這 樣 、 倒 不 如 不 娶 。 
Matthew	19	11	Matthew 19:11	 耶 穌 說 、 這 話 不 是 人 都 能 領 受 的 ． 惟 獨 賜 給 誰 、 誰 纔 能 領 受 。 
Matthew	19	12	Matthew 19:12	 因 為 有 生 來 是 閹 人 、 也 有 被 人 閹 的 、 並 有 為 天 國 的 緣 故 自 閹 的 ． 這 話 誰 能 領 受 、 就 可 以 領 受 。 
Matthew	19	13	Matthew 19:13	 那 時 有 人 帶 著 小 孩 子 來 見 耶 穌 、 要 耶 穌 給 他 們 按 手 禱 告 ． 門 徒 就 責 備 那 些 人 。 
Matthew	19	14	Matthew 19:14	 耶 穌 說 、 讓 小 孩 子 到 我 這 裡 來 、 不 要 禁 止 他 們 ． 因 為 在 天 國 的 、 正 是 這 樣 的 人 。 
Matthew	19	15	Matthew 19:15	 耶 穌 給 他 們 按 手 、 就 離 開 那 地 方 去 了 。 
Matthew	19	16	Matthew 19:16	 有 一 個 人 來 見 耶 穌 說 、 夫 子 、 〔 有 古 卷 作 良 善 的 夫 子 〕 我 該 作 甚 麼 善 事 、 纔 能 得 永 生 。 
Matthew	19	17	Matthew 19:17	 耶 穌 對 他 說 、 你 為 甚 麼 以 善 事 問 我 呢 、 只 有 一 位 是 善 的 、 〔 有 古 卷 作 你 為 什 麼 稱 我 是 良 善 的 除 了 　 神 以 外 沒 有 一 個 良 善 的 〕 你 若 要 進 入 永 生 、 就 當 遵 守 誡 命 。 
Matthew	19	18	Matthew 19:18	 他 說 、 甚 麼 誡 命 ． 耶 穌 說 、 就 是 不 可 殺 人 、 不 可 姦 淫 、 不 可 偷 盜 、 不 可 作 假 見 證 、 
Matthew	19	19	Matthew 19:19	 當 孝 敬 父 母 ． 又 當 愛 人 如 己 。 
Matthew	19	20	Matthew 19:20	 那 少 年 人 說 、 這 一 切 我 都 遵 守 了 ． 還 缺 少 甚 麼 呢 。 
Matthew	19	21	Matthew 19:21	 耶 穌 說 、 你 若 願 意 作 完 全 人 、 可 去 變 賣 你 所 有 的 、 分 給 窮 人 、 就 必 有 財 寶 在 天 上 、 你 還 要 來 跟 從 我 。 
Matthew	19	22	Matthew 19:22	 那 少 年 人 聽 見 這 話 、 就 憂 憂 愁 愁 的 走 了 ． 因 為 他 的 產 業 很 多 。 
Matthew	19	23	Matthew 19:23	 耶 穌 對 門 徒 說 、 我 實 在 告 訴 你 們 、 財 主 進 天 國 是 難 的 。 
Matthew	19	24	Matthew 19:24	 我 又 告 訴 你 們 、 駱 駝 穿 過 鍼 的 眼 、 比 財 主 進 　 神 的 國 還 容 易 呢 。 
Matthew	19	25	Matthew 19:25	 門 徒 聽 見 這 話 、 就 希 奇 得 很 、 說 、 這 樣 誰 能 得 救 呢 。 
Matthew	19	26	Matthew 19:26	 耶 穌 看 著 他 們 說 、 在 人 這 是 不 能 的 ． 在 　 神 凡 事 都 能 。 
Matthew	19	27	Matthew 19:27	 彼 得 就 對 他 說 、 看 哪 、 我 們 已 經 撇 下 所 有 的 跟 從 你 、 將 來 我 們 要 得 甚 麼 呢 。 
Matthew	19	28	Matthew 19:28	 耶 穌 說 、 我 實 在 告 訴 你 們 、 你 們 這 跟 從 我 的 人 、 到 復 興 的 時 候 、 人 子 坐 在 他 榮 耀 的 寶 座 上 、 你 們 也 要 坐 在 十 二 個 寶 座 上 、 審 判 以 色 列 十 二 個 支 派 。 
Matthew	19	29	Matthew 19:29	 凡 為 我 的 名 撇 下 房 屋 、 或 是 弟 兄 、 姐 妹 、 父 親 、 母 親 、 〔 有 古 卷 添 妻 子 〕 兒 女 、 田 地 的 、 必 要 得 著 百 倍 、 並 且 承 受 永 生 。 
Matthew	19	30	Matthew 19:30	 然 而 有 許 多 在 前 的 將 要 在 後 、 在 後 的 將 要 在 前 。 
