book	chapter	verse	title	body
2Kings	 		2Kings  :	
2Kings	12	1	2Kings 12:1	 耶 戶 第 七 年 、 約 阿 施 登 基 、 在 耶 路 撒 冷 作 王 四 十 年 ． 他 母 親 名 叫 西 比 亞 、 是 別 是 巴 人 。 
2Kings	12	2	2Kings 12:2	 約 阿 施 在 祭 司 耶 何 耶 大 教 訓 他 的 時 候 、 就 行 耶 和 華 眼 中 看 為 正 的 事 ． 
2Kings	12	3	2Kings 12:3	 只 是 邱 壇 還 沒 有 廢 去 ． 百 姓 仍 在 那 裡 獻 祭 燒 香 。 
2Kings	12	4	2Kings 12:4	 約 阿 施 對 眾 祭 司 說 、 凡 奉 到 耶 和 華 殿 分 別 為 聖 之 物 所 值 通 用 的 銀 子 、 或 各 人 當 納 的 身 價 、 或 樂 意 奉 到 耶 和 華 殿 的 銀 子 、 
2Kings	12	5	2Kings 12:5	 你 們 當 從 所 認 識 的 人 收 了 來 、 修 理 殿 的 一 切 破 壞 之 處 。 
2Kings	12	6	2Kings 12:6	 無 奈 到 了 約 阿 施 王 二 十 三 年 、 祭 司 仍 未 修 理 殿 的 破 壞 之 處 。 
2Kings	12	7	2Kings 12:7	 所 以 約 阿 施 王 召 了 大 祭 司 耶 何 耶 大 、 和 眾 祭 司 來 、 對 他 們 說 、 你 們 怎 麼 不 修 理 殿 的 破 壞 之 處 呢 ． 從 今 以 後 、 你 們 不 要 從 所 認 識 的 人 再 收 銀 子 、 要 將 所 收 的 交 出 來 、 修 理 殿 的 破 壞 之 處 ． 
2Kings	12	8	2Kings 12:8	 眾 祭 司 答 應 不 再 收 百 姓 的 銀 子 、 也 不 修 理 殿 的 破 壞 之 處 。 
2Kings	12	9	2Kings 12:9	 祭 司 耶 何 耶 大 取 了 一 個 櫃 子 、 在 櫃 蓋 上 鑽 了 一 個 窟 窿 、 放 於 壇 旁 、 在 進 耶 和 華 殿 的 右 邊 ． 守 門 的 祭 司 將 奉 到 耶 和 華 殿 的 一 切 銀 子 投 在 櫃 裡 。 
2Kings	12	10	2Kings 12:10	 他 們 見 櫃 裡 的 銀 子 多 了 、 便 叫 王 的 書 記 和 大 祭 司 上 來 、 將 耶 和 華 殿 裡 的 銀 子 數 算 包 起 來 。 
2Kings	12	11	2Kings 12:11	 把 所 平 的 銀 子 交 給 督 工 的 、 就 是 耶 和 華 殿 裡 辦 事 的 人 ． 他 們 把 銀 子 轉 交 修 理 耶 和 華 殿 的 木 匠 和 工 人 、 
2Kings	12	12	2Kings 12:12	 並 瓦 匠 、 石 匠 、 又 買 木 料 和 鑿 成 的 石 頭 、 修 理 耶 和 華 殿 的 破 壞 之 處 、 以 及 修 理 殿 的 各 樣 使 用 。 
2Kings	12	13	2Kings 12:13	 但 那 奉 到 耶 和 華 殿 的 銀 子 、 沒 有 用 以 作 耶 和 華 殿 裡 的 銀 杯 、 蠟 剪 、 碗 、 號 、 和 別 樣 的 金 銀 器 皿 ． 
2Kings	12	14	2Kings 12:14	 乃 將 那 銀 子 交 給 督 工 的 人 、 修 理 耶 和 華 的 殿 。 
2Kings	12	15	2Kings 12:15	 且 將 銀 子 交 給 辦 事 的 人 、 轉 交 作 工 的 人 、 不 與 他 們 算 賬 ． 因 為 他 們 辦 事 誠 實 。 
2Kings	12	16	2Kings 12:16	 惟 有 贖 愆 祭 贖 罪 祭 的 銀 子 、 沒 有 奉 到 耶 和 華 的 殿 ． 都 歸 祭 司 。 
2Kings	12	17	2Kings 12:17	 那 時 、 亞 蘭 王 哈 薛 上 來 、 攻 打 迦 特 、 攻 取 了 ． 就 定 意 上 來 攻 打 耶 路 撒 冷 。 
2Kings	12	18	2Kings 12:18	 猶 大 王 約 阿 施 將 他 列 祖 猶 大 王 約 沙 法 、 約 蘭 、 亞 哈 謝 所 分 別 為 聖 的 物 、 和 自 己 所 分 別 為 聖 的 物 、 並 耶 和 華 殿 與 王 宮 府 庫 裡 所 有 的 金 子 、 都 送 給 亞 蘭 王 哈 薛 ． 哈 薛 就 不 上 耶 路 撒 冷 來 了 。 
2Kings	12	19	2Kings 12:19	 約 阿 施 其 餘 的 事 、 凡 他 所 行 的 、 都 寫 在 猶 大 列 王 記 上 。 
2Kings	12	20	2Kings 12:20	 約 阿 施 的 臣 僕 起 來 背 叛 、 在 下 悉 拉 的 米 羅 宮 那 裡 將 他 殺 了 。 
2Kings	12	21	2Kings 12:21	 殺 他 的 那 臣 僕 、 就 是 示 米 押 的 兒 子 約 撒 甲 、 和 朔 默 的 兒 子 約 薩 拔 ． 眾 人 將 他 葬 在 大 衛 城 、 他 列 祖 的 墳 地 裡 ． 他 兒 子 亞 瑪 謝 接 續 他 作 王 。 
