book	chapter	verse	title	body
Lamentations	5	1	Lamentations 5:1	 耶 和 華 阿 、 求 你 記 念 我 們 所 遭 遇 的 事 ． 觀 看 我 們 所 受 的 凌 辱 。 
Lamentations	5	2	Lamentations 5:2	 我 們 的 產 業 、 歸 與 外 邦 人 ． 我 們 的 房 屋 、 歸 與 外 路 人 。 
Lamentations	5	3	Lamentations 5:3	 我 們 是 無 父 的 孤 兒 ． 我 們 的 母 親 、 好 像 寡 婦 。 
Lamentations	5	4	Lamentations 5:4	 我 們 出 錢 纔 得 水 喝 ． 我 們 的 柴 是 人 賣 給 我 們 的 。 
Lamentations	5	5	Lamentations 5:5	 追 趕 我 們 的 、 到 了 我 們 的 頸 項 上 ． 我 們 疲 乏 不 得 歇 息 。 
Lamentations	5	6	Lamentations 5:6	 我 們 投 降 埃 及 人 、 和 亞 述 人 、 為 要 得 糧 喫 飽 。 
Lamentations	5	7	Lamentations 5:7	 我 們 列 祖 犯 罪 、 而 今 不 在 了 ． 我 們 擔 當 他 們 的 罪 孽 。 
Lamentations	5	8	Lamentations 5:8	 奴 僕 轄 制 我 們 ． 無 人 救 我 們 脫 離 他 們 的 手 。 
Lamentations	5	9	Lamentations 5:9	 因 為 曠 野 的 刀 劍 、 我 們 冒 著 險 、 纔 得 糧 食 。 
Lamentations	5	10	Lamentations 5:10	 因 飢 餓 燥 熱 、 我 們 的 皮 膚 就 黑 如 爐 。 
Lamentations	5	11	Lamentations 5:11	 敵 人 在 錫 安 玷 污 婦 人 、 在 猶 大 的 城 邑 玷 污 處 女 。 
Lamentations	5	12	Lamentations 5:12	 他 們 吊 起 首 領 的 手 、 也 不 尊 敬 老 人 的 面 。 
Lamentations	5	13	Lamentations 5:13	 少 年 人 扛 磨 石 、 孩 童 背 木 柴 、 都 絆 跌 了 。 
Lamentations	5	14	Lamentations 5:14	 少 年 人 在 城 門 口 斷 絕 、 少 年 人 不 再 作 樂 。 
Lamentations	5	15	Lamentations 5:15	 我 們 心 中 的 快 樂 止 息 、 跳 舞 變 為 悲 哀 。 
Lamentations	5	16	Lamentations 5:16	 冠 冕 從 我 們 的 頭 上 落 下 ． 我 們 犯 罪 了 、 我 們 有 禍 了 。 
Lamentations	5	17	Lamentations 5:17	 這 些 事 我 們 心 裡 發 昏 ． 我 們 的 眼 睛 昏 花 。 
Lamentations	5	18	Lamentations 5:18	 錫 安 山 荒 涼 、 野 狗 〔 或 作 狐 狸 〕 行 在 其 上 。 
Lamentations	5	19	Lamentations 5:19	 耶 和 華 阿 、 你 存 到 永 遠 、 你 的 寶 座 、 存 到 萬 代 。 
Lamentations	5	20	Lamentations 5:20	 你 為 何 永 遠 忘 記 我 們 、 為 何 許 久 離 棄 我 們 。 
Lamentations	5	21	Lamentations 5:21	 耶 和 華 阿 、 求 你 使 我 們 向 你 回 轉 、 我 們 便 得 回 轉 ． 求 你 復 新 我 們 的 日 子 、 像 古 時 一 樣 。 
Lamentations	5	22	Lamentations 5:22	 你 竟 全 然 棄 絕 我 們 、 向 我 們 大 發 烈 怒 。 
