book	chapter	verse	title	body
Philippians	2	1	Philippians 2:1	 所 以 在 基 督 裡 若 有 甚 麼 勸 勉 、 愛 心 有 甚 麼 安 慰 、 聖 靈 有 甚 麼 交 通 、 心 中 有 甚 麼 慈 悲 憐 憫 、 
Philippians	2	2	Philippians 2:2	 你 們 就 是 意 念 相 同 、 愛 心 相 同 、 有 一 樣 的 心 思 、 有 一 樣 的 意 念 、 使 我 的 喜 樂 可 以 滿 足 。 
Philippians	2	3	Philippians 2:3	 凡 事 不 可 結 黨 、 不 可 貪 圖 虛 浮 的 榮 耀 ． 只 要 存 心 謙 卑 、 各 人 看 別 人 比 自 己 強 。 
Philippians	2	4	Philippians 2:4	 各 人 不 要 單 顧 自 己 的 事 、 也 要 顧 別 人 的 事 。 
Philippians	2	5	Philippians 2:5	 你 們 當 以 基 督 耶 穌 的 心 為 心 。 
Philippians	2	6	Philippians 2:6	 他 本 有 　 神 的 形 像 、 不 以 自 己 與 　 神 同 等 為 強 奪 的 ． 
Philippians	2	7	Philippians 2:7	 反 倒 虛 己 、 取 了 奴 僕 的 形 像 、 成 為 人 的 樣 式 ． 
Philippians	2	8	Philippians 2:8	 既 有 人 的 樣 子 、 就 自 己 卑 微 、 存 心 順 服 、 以 至 於 死 、 且 死 在 十 字 架 上 。 
Philippians	2	9	Philippians 2:9	 所 以 　 神 將 他 升 為 至 高 、 又 賜 給 他 超 乎 萬 名 之 上 的 名 、 
Philippians	2	10	Philippians 2:10	 叫 一 切 在 天 上 的 、 地 上 的 、 和 地 底 下 的 、 因 耶 穌 的 名 、 無 不 屈 膝 、 
Philippians	2	11	Philippians 2:11	 無 不 口 稱 耶 穌 基 督 為 主 、 使 榮 耀 歸 與 父 　 神 。 
Philippians	2	12	Philippians 2:12	 這 樣 看 來 、 我 親 愛 的 弟 兄 、 你 們 既 是 常 順 服 的 、 不 但 我 在 你 們 那 裡 、 就 是 如 今 不 在 你 們 那 裡 、 更 是 順 服 的 、 就 當 恐 懼 戰 兢 、 作 成 你 們 得 救 的 工 夫 ． 
Philippians	2	13	Philippians 2:13	 因 為 你 們 立 志 行 事 、 都 是 　 神 在 你 們 心 裡 運 行 、 為 要 成 就 他 的 美 意 。 
Philippians	2	14	Philippians 2:14	 凡 所 行 的 、 都 不 要 發 怨 言 、 起 爭 論 、 
Philippians	2	15	Philippians 2:15	 使 你 們 無 可 指 摘 、 誠 實 無 偽 、 在 這 彎 曲 悖 謬 的 世 代 、 作 　 神 無 瑕 疵 的 兒 女 ． 你 們 顯 在 這 世 代 中 、 好 像 明 光 照 耀 、 
Philippians	2	16	Philippians 2:16	 將 生 命 的 道 表 明 出 來 、 叫 我 在 基 督 的 日 子 、 好 誇 我 沒 有 空 跑 、 也 沒 有 徒 勞 。 
Philippians	2	17	Philippians 2:17	 我 以 你 們 的 信 心 為 供 獻 的 祭 物 ． 我 若 被 澆 奠 在 其 上 、 也 是 喜 樂 ． 並 且 與 你 們 眾 人 一 同 喜 樂 ． 
Philippians	2	18	Philippians 2:18	 你 們 也 要 照 樣 喜 樂 、 並 且 與 我 一 同 喜 樂 。 
Philippians	2	19	Philippians 2:19	 我 靠 主 耶 穌 指 望 快 打 發 提 摩 太 去 見 你 們 、 叫 我 知 道 你 們 的 事 、 心 裡 就 得 安 慰 。 
Philippians	2	20	Philippians 2:20	 因 為 我 沒 有 別 人 與 我 同 心 、 實 在 罣 念 你 們 的 事 。 
Philippians	2	21	Philippians 2:21	 別 人 都 求 自 己 的 事 、 並 不 求 耶 穌 基 督 的 事 。 
Philippians	2	22	Philippians 2:22	 但 你 們 知 道 提 摩 太 的 明 證 、 他 興 旺 福 音 與 我 同 勞 、 待 我 像 兒 子 待 父 親 一 樣 。 
Philippians	2	23	Philippians 2:23	 所 以 我 一 看 出 我 的 事 要 怎 樣 了 結 、 就 盼 望 立 刻 打 發 他 去 ． 
Philippians	2	24	Philippians 2:24	 但 我 靠 著 主 自 信 我 也 必 快 去 。 
Philippians	2	25	Philippians 2:25	 然 而 我 想 必 須 打 發 以 巴 弗 提 到 你 們 那 裡 去 ． 他 是 我 的 弟 兄 、 與 我 一 同 作 工 、 一 同 當 兵 、 是 你 們 所 差 遣 的 、 也 是 供 給 我 需 用 的 。 
Philippians	2	26	Philippians 2:26	 他 很 想 念 你 們 眾 人 、 並 且 極 其 難 過 、 因 為 你 們 聽 見 他 病 了 ． 
Philippians	2	27	Philippians 2:27	 他 實 在 是 病 了 、 幾 乎 要 死 ． 然 而 　 神 憐 恤 他 、 不 但 憐 恤 他 、 也 憐 恤 我 、 免 得 我 憂 上 加 憂 。 
Philippians	2	28	Philippians 2:28	 所 以 我 越 發 急 速 打 發 他 去 、 叫 你 們 再 見 他 、 就 可 以 喜 樂 、 我 也 可 以 少 些 憂 愁 。 
Philippians	2	29	Philippians 2:29	 故 此 你 們 要 在 主 裡 歡 歡 樂 樂 的 接 待 他 ． 而 且 要 尊 重 這 樣 的 人 ． 
Philippians	2	30	Philippians 2:30	 因 他 為 作 基 督 的 工 夫 、 幾 乎 至 死 、 不 顧 性 命 、 要 補 足 你 們 供 給 我 的 不 及 之 處 。 
