book	chapter	verse	title	body
Isaiah	40	1	Isaiah 40:1	 你 們 的 　 神 說 、 你 們 要 安 慰 、 安 慰 我 的 百 姓 。 
Isaiah	40	2	Isaiah 40:2	 要 對 耶 路 撒 冷 說 安 慰 的 話 、 又 向 他 宣 告 說 、 他 爭 戰 的 日 子 已 滿 了 、 他 的 罪 孽 赦 免 了 、 他 為 自 己 的 一 切 罪 、 從 耶 和 華 手 中 加 倍 受 罰 。 
Isaiah	40	3	Isaiah 40:3	 有 人 聲 喊 著 說 、 在 曠 野 豫 備 耶 和 華 的 路 、 〔 或 作 在 曠 野 有 人 聲 喊 著 說 當 豫 備 耶 和 華 的 路 〕 在 沙 漠 地 修 平 我 們 　 神 的 道 。 
Isaiah	40	4	Isaiah 40:4	 一 切 山 窪 都 要 填 滿 、 大 小 山 岡 都 要 削 平 、 高 高 低 低 的 要 改 為 平 坦 、 崎 崎 嶇 嶇 的 必 成 為 平 原 。 
Isaiah	40	5	Isaiah 40:5	 耶 和 華 的 榮 耀 必 然 顯 現 、 凡 有 血 氣 的 、 必 一 同 看 見 、 因 為 這 是 耶 和 華 親 口 說 的 。 
Isaiah	40	6	Isaiah 40:6	 有 人 聲 說 、 你 喊 叫 罷 ． 有 一 個 說 、 我 喊 叫 甚 麼 呢 ． 說 、 凡 有 血 氣 的 、 盡 都 如 草 、 他 的 美 容 、 都 像 野 地 的 花 。 
Isaiah	40	7	Isaiah 40:7	 草 必 枯 乾 、 花 必 凋 殘 、 因 為 耶 和 華 的 氣 吹 在 其 上 ． 百 姓 誠 然 是 草 。 
Isaiah	40	8	Isaiah 40:8	 草 必 枯 乾 、 花 必 凋 殘 、 惟 有 我 們 　 神 的 話 、 必 永 遠 立 定 。 
Isaiah	40	9	Isaiah 40:9	 報 好 信 息 給 錫 安 的 阿 、 你 要 登 高 山 ． 報 好 信 息 給 耶 路 撒 冷 的 阿 、 你 要 極 力 揚 聲 ． 揚 聲 不 要 懼 怕 、 對 猶 大 的 城 邑 說 、 看 哪 、 你 們 的 　 神 。 
Isaiah	40	10	Isaiah 40:10	 主 耶 和 華 必 像 大 能 者 臨 到 、 他 的 膀 臂 必 為 他 掌 權 ． 他 的 賞 賜 在 他 那 裡 、 他 的 報 應 在 他 面 前 。 
Isaiah	40	11	Isaiah 40:11	 他 必 像 牧 人 牧 養 自 己 的 羊 群 、 用 膀 臂 聚 集 羊 羔 抱 在 懷 中 、 慢 慢 引 導 那 乳 養 小 羊 的 。 
Isaiah	40	12	Isaiah 40:12	 誰 曾 用 手 心 量 諸 水 、 用 手 虎 口 量 蒼 天 、 用 升 斗 盛 大 地 的 塵 土 、 用 秤 稱 山 嶺 、 用 天 平 平 岡 陵 呢 。 
Isaiah	40	13	Isaiah 40:13	 誰 曾 測 度 耶 和 華 的 心 、 〔 或 作 誰 曾 指 示 耶 和 華 的 靈 〕 、 或 作 他 的 謀 士 指 教 他 呢 。 
Isaiah	40	14	Isaiah 40:14	 他 與 誰 商 議 、 誰 教 導 他 、 誰 將 公 平 的 路 指 示 他 、 又 將 知 識 教 訓 他 、 將 通 達 的 道 指 教 他 呢 。 
Isaiah	40	15	Isaiah 40:15	 看 哪 、 萬 民 都 像 水 桶 的 一 滴 、 又 算 如 天 平 上 的 微 塵 ． 他 舉 起 眾 海 島 、 好 像 極 微 之 物 。 
Isaiah	40	16	Isaiah 40:16	 利 巴 嫩 的 樹 林 不 彀 當 柴 燒 、 其 中 的 走 獸 也 不 彀 作 燔 祭 。 
Isaiah	40	17	Isaiah 40:17	 萬 民 在 他 面 前 好 像 虛 無 、 被 他 看 為 不 及 虛 無 、 乃 為 虛 空 。 
Isaiah	40	18	Isaiah 40:18	 你 們 究 竟 將 誰 比 　 神 、 用 甚 麼 形 像 與 　 神 比 較 呢 。 
Isaiah	40	19	Isaiah 40:19	 偶 像 是 匠 人 鑄 造 、 銀 匠 用 金 包 裹 、 為 他 鑄 造 銀 鍊 。 
Isaiah	40	20	Isaiah 40:20	 窮 乏 獻 不 起 這 樣 供 物 的 、 就 揀 選 不 能 朽 壞 的 樹 木 、 為 自 己 尋 找 巧 匠 、 立 起 不 能 搖 動 的 偶 像 。 
Isaiah	40	21	Isaiah 40:21	 你 們 豈 不 曾 知 道 麼 、 你 們 豈 不 曾 聽 見 麼 、 從 起 初 豈 沒 有 人 告 訴 你 們 麼 、 自 從 立 地 的 根 基 、 你 們 豈 沒 有 明 白 麼 。 
Isaiah	40	22	Isaiah 40:22	 　 神 坐 在 地 球 大 圈 之 上 、 地 上 的 居 民 好 像 蝗 蟲 ． 他 鋪 張 穹 蒼 如 幔 子 、 展 開 諸 天 如 可 住 的 帳 棚 。 
Isaiah	40	23	Isaiah 40:23	 他 使 君 王 歸 於 虛 無 、 使 地 上 的 審 判 官 成 為 虛 空 。 
Isaiah	40	24	Isaiah 40:24	 他 們 是 剛 纔 栽 上 、 〔 剛 纔 或 作 不 曾 下 同 〕 剛 纔 種 上 、 根 也 剛 纔 扎 在 地 裡 、 他 一 吹 在 其 上 、 便 都 枯 乾 、 旋 風 將 他 們 吹 去 、 像 碎 秸 一 樣 。 
Isaiah	40	25	Isaiah 40:25	 那 聖 者 說 、 你 們 將 誰 比 我 、 叫 他 與 我 相 等 呢 。 
Isaiah	40	26	Isaiah 40:26	 你 們 向 上 舉 目 、 看 誰 創 造 這 萬 象 、 按 數 目 領 出 、 他 一 一 稱 其 名 ． 因 他 的 權 能 、 又 因 他 的 大 能 大 力 、 連 一 個 都 不 缺 。 
Isaiah	40	27	Isaiah 40:27	 雅 各 阿 、 你 為 何 說 、 我 的 道 路 向 耶 和 華 隱 藏 ． 以 色 列 阿 、 你 為 何 言 、 我 的 冤 屈 　 神 並 不 查 問 。 
Isaiah	40	28	Isaiah 40:28	 你 豈 不 曾 知 道 麼 、 你 豈 不 曾 聽 見 麼 、 永 在 的 　 神 耶 和 華 、 創 造 地 極 的 主 、 並 不 疲 乏 、 也 不 困 倦 ． 他 的 智 慧 無 法 測 度 。 
Isaiah	40	29	Isaiah 40:29	 疲 乏 的 、 他 賜 能 力 ． 軟 弱 的 、 他 加 力 量 ． 
Isaiah	40	30	Isaiah 40:30	 就 是 少 年 人 也 要 疲 乏 困 倦 、 強 壯 的 也 必 全 然 跌 倒 ． 
Isaiah	40	31	Isaiah 40:31	 但 那 等 候 耶 和 華 的 、 必 從 新 得 力 、 他 們 必 如 鷹 展 翅 上 騰 、 他 們 奔 跑 卻 不 困 倦 、 行 走 卻 不 疲 乏 。 
