book	chapter	verse	title	body
Isaiah	55	1	Isaiah 55:1	 你 們 一 切 乾 渴 的 都 當 就 近 水 來 ． 沒 有 銀 錢 的 也 可 以 來 ． 你 們 都 來 、 買 了 喫 ． 不 用 銀 錢 、 不 用 價 值 、 也 來 買 酒 和 奶 。 
Isaiah	55	2	Isaiah 55:2	 你 們 為 何 花 錢 〔 原 文 作 平 銀 〕 買 那 不 足 為 食 物 的 、 用 勞 碌 得 來 的 買 那 不 使 人 飽 足 的 呢 ． 你 們 要 留 意 聽 我 的 話 、 就 能 喫 那 美 物 、 得 享 肥 甘 、 心 中 喜 樂 。 
Isaiah	55	3	Isaiah 55:3	 你 們 當 就 近 我 來 ． 側 耳 而 聽 、 就 必 得 活 ． 我 必 與 你 們 立 永 約 、 就 是 應 許 大 衛 那 可 靠 的 恩 典 。 
Isaiah	55	4	Isaiah 55:4	 我 已 立 他 作 萬 民 的 見 證 、 為 萬 民 的 君 王 和 司 令 。 
Isaiah	55	5	Isaiah 55:5	 你 素 不 認 識 的 國 民 、 你 也 必 召 來 ． 素 不 認 識 你 的 國 民 、 也 必 向 你 奔 跑 、 都 因 耶 和 華 你 的 　 神 以 色 列 的 聖 者 ． 因 為 他 已 經 榮 耀 你 。 
Isaiah	55	6	Isaiah 55:6	 當 趁 耶 和 華 可 尋 找 的 時 候 尋 找 他 、 相 近 的 時 候 求 告 他 ． 
Isaiah	55	7	Isaiah 55:7	 惡 人 當 離 棄 自 己 的 道 路 ． 不 義 的 人 當 除 掉 自 己 的 意 念 、 歸 向 耶 和 華 、 耶 和 華 就 必 憐 恤 他 ． 當 歸 向 我 們 的 　 神 、 因 為 　 神 必 廣 行 赦 免 。 
Isaiah	55	8	Isaiah 55:8	 耶 和 華 說 、 我 的 意 念 、 非 同 你 們 的 意 念 、 我 的 道 路 、 非 同 你 們 的 道 路 。 
Isaiah	55	9	Isaiah 55:9	 天 怎 樣 高 過 地 、 照 樣 我 的 道 路 、 高 過 你 們 的 道 路 、 我 的 意 念 、 高 過 你 們 的 意 念 。 
Isaiah	55	10	Isaiah 55:10	 雨 雪 從 天 而 降 、 並 不 返 回 、 卻 滋 潤 地 土 、 使 地 上 發 芽 結 實 、 使 撒 種 的 有 種 、 使 要 喫 的 有 糧 ． 
Isaiah	55	11	Isaiah 55:11	 我 口 所 出 的 話 、 也 必 如 此 、 決 不 徒 然 返 回 、 卻 要 成 就 我 所 喜 悅 的 、 在 我 發 他 去 成 就 的 事 上 〔 發 他 去 成 就 或 作 所 命 定 〕 必 然 亨 通 。 
Isaiah	55	12	Isaiah 55:12	 你 們 必 歡 歡 喜 喜 而 出 來 、 平 平 安 安 蒙 引 導 ． 大 山 小 山 必 在 你 們 面 前 發 聲 歌 唱 ． 田 野 的 樹 木 也 都 拍 掌 。 
Isaiah	55	13	Isaiah 55:13	 松 樹 長 出 代 替 荊 棘 ． 番 石 榴 長 出 代 替 蒺 藜 ． 這 要 為 耶 和 華 留 名 、 作 為 永 遠 的 證 據 、 不 能 剪 除 。 
