book	chapter	verse	title	body
1Timothy	 		1Timothy  :	
1Timothy	2	1	1Timothy 2:1	 我 勸 你 第 一 要 為 萬 人 懇 求 、 禱 告 、 代 求 、 祝 謝 ． 
1Timothy	2	2	1Timothy 2:2	 為 君 王 和 一 切 在 位 的 也 該 如 此 ． 使 我 們 可 以 敬 虔 端 正 、 平 安 無 事 的 度 日 。 
1Timothy	2	3	1Timothy 2:3	 這 是 好 的 、 在 　 神 我 們 救 主 面 前 可 蒙 悅 納 。 
1Timothy	2	4	1Timothy 2:4	 他 願 意 萬 人 得 救 、 明 白 真 道 ． 
1Timothy	2	5	1Timothy 2:5	 因 為 只 有 一 位 　 神 、 在 　 神 和 人 中 間 、 只 有 一 位 中 保 、 乃 是 降 世 為 人 的 基 督 耶 穌 。 
1Timothy	2	6	1Timothy 2:6	 他 捨 自 己 作 萬 人 的 贖 價 ． 到 了 時 候 、 這 事 必 證 明 出 來 。 
1Timothy	2	7	1Timothy 2:7	 我 為 此 奉 派 、 作 傳 道 的 、 作 使 徒 、 作 外 邦 人 的 師 傅 、 教 導 他 們 相 信 、 學 習 真 道 。 我 說 的 是 真 話 、 並 不 是 謊 言 。 
1Timothy	2	8	1Timothy 2:8	 我 願 男 人 無 忿 怒 、 無 爭 論 、 〔 爭 論 或 作 疑 惑 〕 舉 起 聖 潔 的 手 、 隨 處 禱 告 。 
1Timothy	2	9	1Timothy 2:9	 又 願 女 人 廉 恥 、 自 守 、 以 正 派 衣 裳 為 妝 飾 、 不 以 編 髮 、 黃 金 、 珍 珠 、 和 貴 價 的 衣 裳 為 妝 飾 ． 
1Timothy	2	10	1Timothy 2:10	 只 要 有 善 行 ． 這 纔 與 自 稱 是 敬 　 神 的 女 人 相 宜 。 
1Timothy	2	11	1Timothy 2:11	 女 人 要 沉 靜 學 道 、 一 味 的 順 服 。 
1Timothy	2	12	1Timothy 2:12	 我 不 許 女 人 講 道 、 也 不 許 他 轄 管 男 人 、 只 要 沉 靜 。 
1Timothy	2	13	1Timothy 2:13	 因 為 先 造 的 是 亞 當 、 後 造 的 是 夏 娃 。 
1Timothy	2	14	1Timothy 2:14	 且 不 是 亞 當 被 引 誘 、 乃 是 女 人 被 引 誘 、 陷 在 罪 裡 。 
1Timothy	2	15	1Timothy 2:15	 然 而 女 人 若 常 存 信 心 愛 心 、 又 聖 潔 自 守 、 就 必 在 生 產 上 得 救 。 
