book	chapter	verse	title	body
1Kings	 		1Kings  :	
1Kings	9	1	1Kings 9:1	 所 羅 門 建 造 耶 和 華 殿 、 和 王 宮 、 並 一 切 所 願 意 建 造 的 、 都 完 畢 了 、 
1Kings	9	2	1Kings 9:2	 耶 和 華 就 二 次 向 所 羅 門 顯 現 、 如 先 前 在 基 遍 向 他 顯 現 一 樣 。 
1Kings	9	3	1Kings 9:3	 對 他 說 、 你 向 我 所 禱 告 祈 求 的 、 我 都 應 允 了 ． 我 已 將 你 所 建 的 這 殿 分 別 為 聖 、 使 我 的 名 永 遠 在 其 中 ． 我 的 眼 、 我 的 心 、 也 必 常 在 那 裡 。 
1Kings	9	4	1Kings 9:4	 你 若 效 法 你 父 大 衛 、 存 誠 實 正 直 的 心 行 在 我 面 前 、 遵 行 我 一 切 所 吩 咐 你 的 、 謹 守 我 的 律 例 典 章 、 
1Kings	9	5	1Kings 9:5	 我 就 必 堅 固 你 的 國 位 在 以 色 列 中 、 直 到 永 遠 、 正 如 我 應 許 你 父 大 衛 說 、 你 的 子 孫 必 不 斷 人 坐 以 色 列 的 國 位 。 
1Kings	9	6	1Kings 9:6	 倘 若 你 們 和 你 們 的 子 孫 轉 去 不 跟 從 我 、 不 守 我 指 示 你 們 的 誡 命 律 例 、 去 事 奉 敬 拜 別 神 、 
1Kings	9	7	1Kings 9:7	 我 就 必 將 以 色 列 人 從 我 賜 給 他 們 的 地 上 剪 除 ． 並 且 我 為 己 名 所 分 別 為 聖 的 殿 、 也 必 捨 棄 不 顧 ． 使 以 色 列 人 在 萬 民 中 作 笑 談 、 被 譏 誚 。 
1Kings	9	8	1Kings 9:8	 這 殿 雖 然 甚 高 、 將 來 經 過 的 人 必 驚 訝 、 嗤 笑 、 說 、 耶 和 華 為 何 向 這 地 和 這 殿 如 此 行 呢 。 
1Kings	9	9	1Kings 9:9	 人 必 回 答 說 、 是 因 此 地 的 人 離 棄 領 他 們 列 祖 出 埃 及 地 之 耶 和 華 他 們 的 　 神 、 去 親 近 別 神 、 事 奉 敬 拜 他 ． 所 以 耶 和 華 使 這 一 切 災 禍 臨 到 他 們 。 
1Kings	9	10	1Kings 9:10	 所 羅 門 建 造 耶 和 華 殿 和 王 宮 、 這 兩 所 、 二 十 年 纔 完 畢 了 ． 
1Kings	9	11	1Kings 9:11	 （ 推 羅 王 希 蘭 曾 照 所 羅 門 所 要 的 、 資 助 他 香 柏 木 、 松 木 、 和 金 子 ） 所 羅 門 王 就 把 加 利 利 地 的 二 十 座 城 、 給 了 希 蘭 。 
1Kings	9	12	1Kings 9:12	 希 蘭 從 推 羅 出 來 、 察 看 所 羅 門 給 他 的 城 邑 、 就 不 喜 悅 、 
1Kings	9	13	1Kings 9:13	 說 、 我 兄 阿 、 你 給 我 的 是 甚 麼 城 邑 呢 ． 他 就 給 這 城 邑 之 地 起 名 叫 迦 步 勒 、 直 到 今 日 。 
1Kings	9	14	1Kings 9:14	 希 蘭 給 所 羅 門 一 百 二 十 他 連 得 金 子 。 
1Kings	9	15	1Kings 9:15	 所 羅 門 王 挑 取 服 苦 的 人 、 是 為 建 造 耶 和 華 的 殿 、 自 己 的 宮 、 米 羅 、 耶 路 撒 冷 的 城 牆 、 夏 瑣 、 米 吉 多 、 並 基 色 。 
1Kings	9	16	1Kings 9:16	 先 前 埃 及 王 法 老 上 來 攻 取 基 色 、 用 火 焚 燒 ． 殺 了 城 內 居 住 的 迦 南 人 、 將 城 賜 給 他 女 兒 所 羅 門 的 妻 作 妝 奩 。 
1Kings	9	17	1Kings 9:17	 所 羅 門 建 造 基 色 、 下 伯 和 崙 、 
1Kings	9	18	1Kings 9:18	 巴 拉 、 並 國 中 曠 野 裡 的 達 莫 ． 
1Kings	9	19	1Kings 9:19	 又 建 造 所 有 的 積 貨 城 、 並 屯 車 和 馬 兵 的 城 、 與 耶 路 撒 冷 、 利 巴 嫩 、 以 及 自 己 治 理 的 全 國 中 所 願 建 造 的 。 
1Kings	9	20	1Kings 9:20	 至 於 國 中 所 剩 下 不 屬 以 色 列 人 的 亞 摩 利 人 、 赫 人 、 比 利 洗 人 、 希 未 人 、 耶 布 斯 人 、 
1Kings	9	21	1Kings 9:21	 就 是 以 色 列 人 不 能 滅 盡 的 、 所 羅 門 挑 取 他 們 的 後 裔 、 作 服 苦 的 奴 僕 、 直 到 今 日 。 
1Kings	9	22	1Kings 9:22	 惟 有 以 色 列 人 、 所 羅 門 不 使 他 們 作 奴 僕 、 乃 是 作 他 的 戰 士 、 臣 僕 、 統 領 、 軍 長 、 車 兵 長 、 馬 兵 長 。 
1Kings	9	23	1Kings 9:23	 所 羅 門 有 五 百 五 十 督 工 的 、 監 管 工 人 。 
1Kings	9	24	1Kings 9:24	 法 老 的 女 兒 、 從 大 衛 城 搬 到 所 羅 門 為 他 建 造 的 宮 裡 ． 那 時 所 羅 門 纔 建 造 米 羅 。 
1Kings	9	25	1Kings 9:25	 所 羅 門 每 年 三 次 在 他 為 耶 和 華 所 築 的 壇 上 獻 燔 祭 、 和 平 安 祭 、 又 在 耶 和 華 面 前 的 壇 上 燒 香 。 這 樣 、 他 建 造 殿 的 工 程 完 畢 了 。 
1Kings	9	26	1Kings 9:26	 所 羅 門 王 在 以 東 地 、 紅 海 邊 、 靠 近 以 祿 的 以 旬 迦 別 製 造 船 隻 。 
1Kings	9	27	1Kings 9:27	 希 蘭 差 遣 他 的 僕 人 、 就 是 熟 悉 泛 海 的 船 家 、 與 所 羅 門 的 僕 人 、 一 同 坐 船 航 海 。 
1Kings	9	28	1Kings 9:28	 他 們 到 了 俄 斐 、 從 那 裡 得 了 四 百 二 十 他 連 得 金 子 、 運 到 所 羅 門 王 那 裡 。 
